A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity (m/ms),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity (m/ms),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity (m/ms),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m)
104.4,2.49534183934341,3.23874455018338,30.8761615652392,7.90066932416548,23.901741756163,0.262875625185746,0,238.5,6.42702599266656,3.80194248334568,26.3023442458816,3.05923662687449,26.9476980824594,0.233162227361802,0,471.6,6.76335719982399,3.15073159873018,31.7386603290177,2.90697145889022,14.3413002540797,0.43811824561669,0,625.5,9.07215620751327,2.47088462956128,40.4713351662054,2.1667547330068,14.5038468545376,0.433208194363543,0,779.4,8.8522748628205,2.90042301680495,34.4777294279502,2.22060131415276,11.3578071116506,0.553204086441511,0
105.3,2.50024806988246,3.23919676734735,30.8718510119693,7.88506713894688,23.7440462476967,0.264621507287921,0,239.4,6.41037914221663,3.80053916936739,26.3120561435091,3.06718862057624,26.7768552306459,0.234649859106252,0,472.5,6.74869170733577,3.16755193335992,31.5701216913994,2.91329400376552,14.2829454123508,0.439908235016172,0,626.4,9.03746410368329,2.47073646142891,40.4737622005087,2.17507624228814,14.4276246865953,0.43549686408306,0,780.3,8.83142940752266,2.91111143277575,34.3511412425218,2.22584539372837,11.3179923202905,0.555150165274041,0
106.2,2.50509217651944,3.23960940087406,30.8679188216393,7.86972304435663,23.5884385736294,0.266367156417205,0,240.3,6.39392629278487,3.79897223080219,26.3229089144682,3.07508868663292,26.6080994289841,0.236138072317008,0,473.4,6.73428819294516,3.1840396104092,31.4066444629275,2.91953044434337,14.2253658490603,0.441688837661397,0,627.3,9.00313204561328,2.47060367586223,40.4759375115478,2.18337457024936,14.3521951946649,0.437785664280488,0,781.2,8.81084170837523,2.92167051400179,34.2269942899998,2.23104900363079,11.2785992170702,0.55708915497857,0
107.1,2.50987518841681,3.23998364926679,30.8643532885205,7.85463113930247,23.4348757088404,0.268112593608054,0,241.2,6.37766218964799,3.79724210779924,26.3349023215053,3.08293824332534,26.4413855292205,0.237626931472105,0,474.3,6.72013832053779,3.20019868700807,31.2480598176521,2.9256831283818,14.1685395752431,0.443460335048102,0,628.2,8.96915477752506,2.47049056796622,40.4777906447636,2.19164973549129,14.2775466054203,0.44007457869507,0,782.1,8.79050615392497,2.93210151963595,34.1052311218801,2.2362128294723,11.2396191713655,0.559021192033523,0
108,2.51459811273681,3.2403206725458,30.8611431107013,7.83978569969765,23.2833158586742,0.2698578392063,0,242.1,6.36158172226187,3.7953491967243,26.3480367198645,3.09073868848298,26.2766696499871,0.239116501096732,0,475.2,6.70623409810079,3.21603319333629,31.0942064302081,2.9317543229671,14.1124454926363,0.445222999122162,0,629.1,8.9355272258062,2.47040144978312,40.4792508556774,2.19990173705619,14.2036675024737,0.442363587157001,0,783,8.77041730030394,2.94240570402848,33.9857959978425,2.24133754056187,11.201043806263,0.560946409625357,0
108.9,2.51926193306752,3.24062160706972,30.8582772458965,7.82518117861529,23.1337183936411,0.271602913127303,0,243,6.34567991981198,3.7932938531812,26.3623130372924,3.09849139969106,26.1139091350287,0.240606845749932,0,476.1,6.69256785245847,3.23154707677806,30.9449305933376,2.93774622134052,14.0570633321959,0.446977093201875,0,630,8.90224449715783,2.47034064429859,40.4802472204773,2.20813055353494,14.1305468208854,0.444652665379716,0,783.9,8.75056986267829,2.95258431590652,33.8686348299244,2.24642379098056,11.162864986195,0.56286493789452,0
109.8,2.52386761422084,3.24088754087597,30.8557451434959,7.81081218668559,22.9860438453628,0.273347834427243,0,243.9,6.32995194667231,3.79107639513511,26.3777327537701,3.1061977346259,25.9530625119816,0.242098030021654,0,477,6.67913222019457,3.24674425695855,30.8000852810245,2.94366094296166,14.0023736272423,0.448722871881904,0,630.9,8.86930186839363,2.47031248385876,40.4807086769018,2.21633614427051,14.0581738284889,0.446941785173172,0,784.8,8.73095871205795,2.96263859839986,33.7536951196175,2.25147221934433,11.1250748114908,0.564776903854154,0
110.7,2.52841609851676,3.24111954131739,30.8535364787421,7.79667349942506,22.8402538258063,0.27509262178516,0,244.8,6.31439309532287,3.78869710179603,26.3942979111724,3.11385903272871,25.7940894416784,0.243590118634975,0,477.9,6.66592012878319,3.2616286010627,30.6595300174331,2.94950053810181,13.9483576664223,0.450460581628548,0,631.8,8.83669478489428,2.4703213037307,40.4805641472546,2.22451844848355,13.9865381210736,0.449230914239792,0,785.7,8.71157886481857,2.97256978792527,33.640925910707,2.25648345048793,11.0876656036892,0.566682431790602,0
111.6,2.53290830976918,3.24131863517897,30.8516413396298,7.78276004067461,22.6963110194371,0.276837293153001,0,245.7,6.29899878273609,3.78615621725091,26.4120110903952,3.12147661527819,25.6369506826866,0.245083176425612,0,478.8,6.6529247788543,3.27620390303155,30.5231307207306,2.95526699222272,13.8949974495704,0.452190461350092,0,632.7,8.80441885138054,2.4703714398572,40.479742595219,2.23267738635362,13.9156296054695,0.45152001636419,0,786.6,8.69242548364875,2.98237911479172,33.530277724931,2.26145809425689,11.0506299054777,0.568581642940107,0
112.5,2.53734515235904,3.24148581881156,30.8500501281426,7.76906688160401,22.5541791320804,0.278581865932003,0,246.6,6.2837645451968,3.78345395148809,26.4308754070255,3.12905178631212,25.4816080502709,0.246577268388397,0,479.7,6.64013963646114,3.29047392484602,30.3907589860873,2.96096222615981,13.8422756649179,0.453912742332085,0,633.6,8.77246983112622,2.47046722165944,40.4781731663005,2.24081285803595,13.8454384960957,0.453809051186887,0,787.5,8.67349386695402,2.99206780205828,33.4217025199792,2.26639674732016,11.0139604659734,0.570474655923355,0
113.4,2.54172751037976,3.24162206745444,30.8487534694405,7.75558923958628,22.413822842855,0.280326357142709,0,247.5,6.26868603237238,3.78059047897709,26.4508945245656,3.13658583401422,25.3280243732217,0.248072459762102,0,480.6,6.62755841680704,3.30444237313648,30.2622920021095,2.96658810028978,13.790175648787,0.455627648784318,0,634.5,8.74084363585928,2.47061297018059,40.475785243162,2.24892474507469,13.7759552968625,0.45609797446211,0,788.4,8.65477944707061,3.00163706568732,33.3151536350388,2.27129999275103,10.9776502372788,0.572361586621027,0
114.3,2.5460562507693,3.24172832033011,30.8477423517764,7.74232246496798,22.2752077932573,0.282070783154782,0,248.4,6.25375900634334,3.77756594710944,26.4720725991611,3.14408002970445,25.1761634715915,0.249568815926599,0,481.5,6.61517506971762,3.31811288423914,30.1376123986001,2.97214641815261,13.7386813493616,0.4573353983111,0,635.4,8.70953632373696,2.47081299140429,40.4725085823532,2.2570129098262,13.7071707959348,0.458386737914072,0,789.3,8.63627778380688,3.01108811401479,33.2105857462492,2.27616840086056,10.9416923651424,0.574242548364485,0
115.2,2.5503322223978,3.24180549010951,30.8470080345943,7.72926204050991,22.1383005416476,0.283815159856529,0,249.3,6.23897933315218,3.77438046847699,26.4944143377128,3.15153563063971,25.0259901049024,0.25106640260154,0,482.4,6.60298377524377,3.33148906998167,30.0166075587786,2.97763892571533,13.6877773118652,0.459036201716478,0,636.3,8.67854409364874,2.47107157162935,40.4682734195607,2.26507719585547,13.6390760547678,0.460675289290083,0,790.2,8.61798456173941,3.02042214772138,33.1079548186469,2.2810025290886,10.9060801844336,0.576117651889969,0
116.1,2.55455625713584,3.24185446026776,30.8465420720153,7.7164035748808,22.0030685369151,0.285559502604745,0,250.2,6.22434298489288,3.77103413719256,26.5179248879586,3.15895387759365,24.8774699636006,0.252565285632856,0,483.3,6.59097892406074,3.34457446085745,29.8991698855354,2.98306731763073,13.6374486324452,0.460730263887566,0,637.2,8.64786327994678,2.47139297254097,40.4630105819167,2.27311742827566,13.5716623979077,0.462963572402763,0,791.1,8.59989558357359,3.02964035928962,33.007218065793,2.2858029229673,10.8708072096746,0.577987005563652,0
117,2.55872916835507,3.24187609759425,30.8463361922464,7.70374280411864,21.8694800714109,0.287303826458744,0,251.1,6.20984602699407,3.76752700750101,26.5426099934795,3.16633599997605,24.7305696017287,0.254065531379447,0,484.2,6.57915511562738,3.35737255923136,29.7851960828839,2.98843323567487,13.5876809492511,0.46241778347952,0,638.1,8.61749034542141,2.47178142742198,40.4566515835901,2.28113341460381,13.5049214001276,0.465251527278065,0,792,8.58200676889199,3.03874393312893,32.908333903947,2.29057011569764,10.8358671324394,0.579850715257443,0
117.9,2.5628517545075,3.24187123436275,30.8463824657912,7.69127557778675,21.7375042791137,0.289048145845185,0,252,6.19548462421073,3.76385912127792,26.5684758057702,3.1736832115519,24.5852564452807,0.255567206352476,0,485.1,6.56750714218247,3.36988679888049,29.6745872986657,2.99373827371954,13.5384604044166,0.464098953609959,0,639,8.58742188023372,2.47224113341794,40.449128787752,2.2891249440992,13.4388448829949,0.467539089995015,0,792.9,8.56431414730212,3.04773404501662,32.8112619155569,2.29530462924323,10.8012538117065,0.581708884608358,0
