A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity 1 (m/ms),A0 Energy velocity 2 (m/ms),A0 Energy velocity absolute (m/ms),A0 Skew angle (deg),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity 1 (m/ms),A1 Energy velocity 2 (m/ms),A1 Energy velocity absolute (m/ms),A1 Skew angle (deg),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity 1 (m/ms),A2 Energy velocity 2 (m/ms),A2 Energy velocity absolute (m/ms),A2 Skew angle (deg),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity 1 (m/ms),A3 Energy velocity 2 (m/ms),A3 Energy velocity absolute (m/ms),A3 Skew angle (deg),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity 1 (m/ms),A4 Energy velocity 2 (m/ms),A4 Energy velocity absolute (m/ms),A4 Skew angle (deg),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m),A5 f (kHz),A5 Phase velocity (m/ms),A5 Energy velocity 1 (m/ms),A5 Energy velocity 2 (m/ms),A5 Energy velocity absolute (m/ms),A5 Skew angle (deg),A5 Propagation time (micsec),A5 Coincidence angle (deg),A5 Wavelength (mm),A5 Wavenumber (rad/mm),A5 Attenuation (Np/m),A6 f (kHz),A6 Phase velocity (m/ms),A6 Energy velocity 1 (m/ms),A6 Energy velocity 2 (m/ms),A6 Energy velocity absolute (m/ms),A6 Skew angle (deg),A6 Propagation time (micsec),A6 Coincidence angle (deg),A6 Wavelength (mm),A6 Wavenumber (rad/mm),A6 Attenuation (Np/m),A7 f (kHz),A7 Phase velocity (m/ms),A7 Energy velocity 1 (m/ms),A7 Energy velocity 2 (m/ms),A7 Energy velocity absolute (m/ms),A7 Skew angle (deg),A7 Propagation time (micsec),A7 Coincidence angle (deg),A7 Wavelength (mm),A7 Wavenumber (rad/mm),A7 Attenuation (Np/m)
75.25,1.11570983322086,1.36333472397214,-0.0156126673047282,1.36342411778894,0.65611241778291,73.3495584331965,17.9042741090945,14.8267087471211,0.423774784703962,0,105.858866667777,15.7685704454299,0.269585465701825,0.0521686988560569,0.274586774004145,-10.9521916130744,370.939878897645,1.24640356890096,148.958428724892,0.0421807974276089,0,152.25,5.27834711951236,2.1981690488555,-0.0438147824272454,2.1986056723536,1.1418911264083,45.4924065335494,3.72584625680765,34.6689465977823,0.181233810766593,0,346.5,4.89498606491106,0.685039970984681,-0.0515205638876597,0.686974621328907,4.30101047217136,145.976883445588,4.01810549598522,14.1269439102772,0.444766068803361,0,392,4.64357124376072,1.08936027586527,-0.00762528046079281,1.08938696317487,0.401051206266299,91.7969951865288,4.23604299117383,11.8458450095937,0.530412587881319,0,470.75,6.09798465607153,1.57964154351351,-0.00839209313574696,1.57966383551088,0.304389939790919,63.3055014352025,3.22448007965937,12.9537645375922,0.485047052456882,0,598.5,4.50349318886928,1.50430784010198,0.391773026555489,1.55448646894359,-14.5975098027782,66.4757553834334,4.36805416730451,7.5246335653622,0.835015453257775,0,605.5,7.27047312313899,1.37621087449686,0.0250315716653019,1.37643850231801,-1.04202437961235,72.6632828247052,2.70405369301526,12.0073874866044,0.523276634004621,0
77,1.120328602002,1.36219681651004,-0.0156690078825526,1.36228693186058,0.65902989756009,73.4108307903705,17.8279763833101,14.5497221039221,0.431842289653481,0,105.870696237389,15.6685704454299,0.271289843304981,0.0524201463119932,0.276307891345528,-10.9362357575822,368.609450253473,1.25435963681011,147.997236272982,0.0424547475710304,0,154,5.19654677268628,2.2273157791013,-0.0427320511363905,2.2277256581608,1.09911035964638,44.8970913501762,3.78458066203194,33.7438102122486,0.186202603311788,0,348.25,4.75036218791591,0.70438797149343,-0.0502741064804129,0.706179793088866,4.0824346612167,141.9672169983,4.14064619483579,13.6406667276839,0.460621568770374,0,393.75,4.57797756701188,1.11140203868218,-0.00749840622214844,1.11142733351433,0.386557245762901,89.976441035301,4.2968506287964,11.6266096939984,0.540414228442099,0,472.5,6.03480300812827,1.60680114552176,-0.00978375630448606,1.60683093172165,0.348867697766771,62.2354547597287,3.25827517120673,12.7720698584725,0.49194730194899,0,600.25,4.47863325470693,1.59418431046711,0.40140599169197,1.64394354705559,-14.132943018261,62.7280041231236,4.39234777762708,7.46127989122353,0.842105563493242,0,607.25,7.18230876588089,1.38983397431508,0.0257324441720451,1.39007216893351,-1.06069648679165,71.9510400868427,2.73727164575301,11.8275978030151,0.531230889976483,0
78.75,1.12476099483646,1.36106156594886,-0.0156895543967728,1.36115199313682,0.660444359904219,73.4720621769121,17.755376966563,14.2826792995106,0.439916431323559,0,105.882741143275,15.5685704454299,0.273008507142744,0.0526367696686873,0.278036462525087,-10.9128733711865,366.288952115746,1.26241793616672,147.035959565529,0.0427323038918202,0,155.75,5.1206848209313,2.25497328538207,-0.0416809323134621,2.25535846771757,1.05893475669277,44.3464233692935,3.84073200390402,32.8775911456263,0.191108444634802,0,350,4.61945655326371,0.723014242118626,-0.0490999484387461,0.724679514849881,3.88499553032315,138.309861928823,4.25819686613522,13.1984472950392,0.476054884845524,0,395.5,4.5164696918417,1.13597133770362,-0.00726503805784217,1.13599456902845,0.366426801320742,88.0303900995879,4.35547981931597,11.4196452385378,0.550208450081773,0,474.25,5.97473398358409,1.63314098265931,-0.0112250551731352,1.63317955874578,0.393804432952442,61.2317007911748,3.29106924553487,12.5982793538937,0.4987336072396,0,602,4.45619969481779,1.68110301787254,0.406288984952421,1.72950226828236,-13.586713239427,59.4847543171695,4.41450364045712,7.40232507444815,0.848812399345756,0,609,7.09775210196918,1.40305881319939,0.0264207893887603,1.40330755410508,-1.07880070002915,71.2728497617079,2.76990648179544,11.6547653562712,0.539108692033745,0
80.5,1.12901635843136,1.3598971536313,-0.0157351023621284,1.35998818447105,0.66292860599075,73.5349726506686,17.6862408892926,14.0250479308243,0.447997421340028,0,105.894988004854,15.4685704454299,0.274752989712723,0.052874493669732,0.279794419953133,-10.8930439807728,363.96328245439,1.27058045030841,146.074622953079,0.0430135308937118,0,157.5,5.05012259478515,2.2812523833979,-0.0406610146843844,2.28161472533681,1.0211311491149,43.835570639953,3.89447839109706,32.0642704430803,0.19595597281196,0,351.75,4.50030676164039,0.740972686065635,-0.0480010920899295,0.742525842201568,3.70650963167597,134.957741196876,4.37115296571829,12.7940490736045,0.491102173442688,0,397.25,4.45886686886898,1.16308998078566,-0.00693240910370703,1.16311064035197,0.341498152847823,85.9778707168047,4.41185777033542,11.2243344716651,0.559782437260841,0,476,5.91752967273236,1.65868551020588,-0.0127159587637685,1.65873425158288,0.439237271002385,60.2887041483758,3.32291930853375,12.4317850267487,0.505412963115149,0,603.75,4.43582384728342,1.76300569737957,0.406876580595265,1.8093472969084,-12.9955150593007,56.7213141447212,4.43482205371568,7.34712024394769,0.855190210389637,0,610.75,7.0165652825415,1.41589879312406,0.0270971316608378,1.41615805859177,-1.09637905450532,70.6265168708552,2.80198176419812,11.4884409046934,0.54691366385605,0
82.25,1.13310351646911,1.35871052695158,-0.0157688287148858,1.35880202826169,0.664929544678446,73.5991942480649,17.6203512758522,13.7763345467369,0.456085418502546,0,105.907430091618,15.3685704454299,0.276519087378301,0.0531103422216412,0.281573283774275,-10.8722577365129,361.638688121343,1.27884921421456,145.113241178026,0.0432984974780579,0,159.25,4.98431179207954,2.30625199207924,-0.0396716911558846,2.30659317913858,0.985493484612169,43.3603961507447,3.94598040173218,31.2986611747538,0.200749331484113,0,353.5,4.39131780174995,0.758311506917118,-0.0469807917545944,0.759765448225173,3.54519869466295,131.871927417462,4.47986036908321,12.4223983076378,0.505794867591425,0,399,4.40498691285651,1.19273563969733,-0.00650831414267928,1.19275339628826,0.312638625677774,83.8408752717207,4.46593065286877,11.0400674507682,0.56912562674084,0,477.75,5.86296881027756,1.68345875896363,-0.0142566355991454,1.68351912516312,0.485206732173785,59.401514570848,3.35387764199766,12.2720435589274,0.511991770320017,0,605.5,4.41717920473309,1.83856281091189,0.403859925548083,1.88239635813819,-12.388872193679,54.3903093255771,4.45357887664277,7.29509364943532,0.861289190943551,0,612.5,6.93853163029602,1.4283664729738,0.0277617912694143,1.42863623717519,-1.11346300442377,70.0100442653237,2.83351960439172,11.3282149066057,0.554649197510873,0
84,1.13703080161823,1.3575067266044,-0.0157942356959705,1.3575986043958,0.666591331307833,73.6644600282274,17.5575076837765,13.5360809716456,0.464180534996884,0,105.920200409712,15.2685704454299,0.27830776890614,0.0533449984079768,0.283374139766953,-10.8506360278767,359.314439525133,1.28722631619828,144.151638557794,0.0435873318544382,0,161,4.922778714015,2.33006080298828,-0.0387122301777772,2.33038236827945,0.951839261236038,42.9173349775898,3.99538343538846,30.576265304441,0.205492241927499,0,355.25,4.29117883110546,0.775073893027212,-0.0460427282122609,0.776440256860491,3.39962094349343,129.019956548181,4.5846235338635,12.0793211290794,0.520160465976323,0,400.75,4.35464517231633,1.22484225821956,-0.00600098839946752,1.22485695874342,0.280712520171058,81.6431661537874,4.51766554676515,10.8662387331661,0.578230007776465,0,479.5,5.81085317330365,1.70748385730459,-0.015847426876627,1.7075573969546,0.531755894634765,58.5657074133976,3.38399233935962,12.1185676189857,0.518475904473723,0,607.25,4.39998631179953,1.90712771321158,0.398012449077689,1.94821713987955,-11.7882750553873,52.4348732951929,4.47101652134531,7.2457576151495,0.867153669899562,0,614.25,6.86345327809668,1.44047372004238,0.0284151724836965,1.44075395545528,-1.13008540838848,69.4216066621872,2.86454078837114,11.1737131104545,0.562318474178546,0
85.75,1.14080596559195,1.35629016038837,-0.0158150198094875,1.35638236276423,0.668067091865958,73.7305356335886,17.4975265188455,13.3038596570489,0.472282891517913,0,105.933186582515,15.1685704454299,0.280120716905752,0.0535867320488852,0.28520019966941,-10.8297679752898,356.988947852955,1.29571389966535,143.189976010159,0.0438800639699375,0,162.75,4.8651117106245,2.3527586285124,-0.0377818133345604,2.35306196889466,0.92000614554283,42.5032975283265,4.04281968844651,29.8931595122857,0.210188063412878,0,357,4.19880136396282,0.791298739295776,-0.0451914187827155,0.792588139668188,3.26863657128338,126.374522078723,4.68571246834444,11.7613483584393,0.53422321282331,0,402.5,4.30765494089365,1.25930177710334,-0.00541897501984272,1.2593134364033,0.246551293073099,79.4090835240632,4.56705075733209,10.7022483003569,0.58709021981578,0,481.25,5.76100415553357,1.73078331976538,-0.017488848671206,1.73087167629664,0.578930420980935,57.7773074526484,3.41330800575642,11.970917725784,0.52487081200519,0,609,4.38401107292824,1.96859313957377,0.390077765177597,2.006868110281,-11.2080049051022,50.7976981072136,4.48734213850074,7.19870455324834,0.872821666829537,0,616,6.79114905446069,1.45223174162003,0.0290576253018134,1.45252241874504,-1.14627515402406,68.8595333196927,2.89506491769524,11.0245926208777,0.56992448821019,0
87.5,1.14443634082897,1.3550650702568,-0.0158246214524122,1.35515746807305,0.669076952423435,73.7971940941914,17.4402375424811,13.0792724666168,0.480392569480958,0,105.946467232495,15.0685704454299,0.281956917612035,0.0538268989078433,0.287048843292069,-10.8079878412793,354.664112684042,1.30431416494321,142.228153887969,0.0441768042080387,0,164.5,4.81095132195628,2.37441751391827,-0.0368795681082966,2.374703904268,0.889849276719362,42.1155923142512,4.08840962955635,29.2459046927434,0.214839833925145,0,358.75,4.11327373209692,0.807020673577354,-0.044432419250751,0.808242913647699,3.15137206175101,123.912562929424,4.78336752577253,11.4655713786674,0.548004552033923,0,404.25,4.26382818191851,1.29596735914036,-0.00477098609778416,1.29597614108655,0.210928254237183,77.1624372286134,4.61409548370806,10.5475032329462,0.595703567793504,0,483,5.71326101981375,1.75337865906847,-0.019181598449118,1.75348357728146,0.626778927359849,57.0327461685475,3.4418656922961,11.8286977635896,0.531181490368292,0,610.75,4.36906014389637,2.02322365325128,0.380705818591402,2.05873040279314,-10.6566209712033,49.4260730094284,4.50272946471986,7.15359827080864,0.878325154603536,0,617.75,6.72145291936366,1.46365113462645,0.029689456279123,1.46395222179805,-1.16205784861291,68.3222918592018,2.92511041814421,10.8805389224826,0.577470045550458,0
89.25,1.14792892068022,1.35383456308493,-0.0158351208088777,1.35392716763288,0.670129308198286,73.8642687420639,17.3854818510539,12.8619486910949,0.488509591981953,0,105.96003807702,14.9685704454299,0.283820287617184,0.0540832682663596,0.288927249613933,-10.7886343936938,352.335630548298,1.31302937118329,141.266185979941,0.0444776311018388,0,166.25,4.75998202201125,2.39510265726643,-0.0360045972607926,2.39537326316143,0.861239116209664,41.7518638278877,4.13226347265228,28.6314708090902,0.21945031567099,0,360.5,4.03382558989417,0.822270467148589,-0.0437723976389814,0.823434723545117,3.04718303842462,121.614485738218,4.87780430309921,11.1895300690546,0.561523608981237,0,406,4.22297681519744,1.33465791851715,-0.004065761109667,1.33466411125568,0.174539279523544,74.9255660290119,4.65882852851971,10.4014207270873,0.604069912374274,0,484.75,5.66747813771209,1.77529067702698,-0.0209265548305778,1.77541401048769,0.675352920008808,56.3288036680657,3.46970358780928,11.6915485048212,0.537412585218169,0,612.5,4.3549752402075,2.0715053654482,0.370428731581541,2.10436496935817,-10.1385304544189,48.2740724054864,4.51732243715969,7.11016365748163,0.883690672938047,0,619.5,6.65421208920444,1.474741987235,0.0303110867283633,1.47505345357126,-1.17746213610905,67.8084714923525,2.95469476487988,10.7412624523074,0.584957805013865,0
91,1.15129016106853,1.35260205950279,-0.0158369776163565,1.3526947701648,0.670818523472978,73.9315745510247,17.3331143053116,12.6515402315223,0.496634021802701,0,105.973897329869,14.8685704454299,0.285702438854311,0.0543101294868029,0.290818626865912,-10.7631283889833,350.014513005237,1.32186183834022,140.304082609589,0.0447826263521015,0,168,4.71192555659126,2.41487333948973,-0.0351559874549166,2.41512922826755,0.83405923991167,41.4100393443949,4.17448237341464,28.0471759320909,0.22402203068119,0,362.25,3.95980140078361,0.837074785105856,-0.0432191425480337,0.838189769767326,2.95562310643305,119.463639067033,4.96921675864299,10.9311287806311,0.574797482791785,0,407.75,4.18491430560512,1.37516367698858,-0.00331192675151966,1.37516766518398,0.137990161612116,72.7186164624316,4.70129628734471,10.2634317734031,0.612191462456249,0,486.5,5.62352354444745,1.79653923768468,-0.0227247802343785,1.79668295705652,0.724707000201892,55.6625749676787,3.49685708184174,11.5591439762537,0.543568392269125,0,614.25,4.34162718613457,2.11403036015678,0.35966043525162,2.1444066760645,-9.6552962531081,47.3030103468257,4.53123963719086,7.06817612720321,0.888940116106836,0,621.25,6.58928587091885,1.48551381780443,0.0309224531279693,1.48583562381421,-1.19249663112122,67.3167753820011,2.98383448144183,10.6064963717004,0.592390275448924,0
92.75,1.15452623197491,1.35137025027126,-0.0158314450152851,1.35146298061377,0.671195395510211,73.9989651096192,17.2829989697091,12.447722177627,0.504765869411249,0,105.987998533165,14.7685704454299,0.28761358317612,0.0545589872123769,0.292742645190357,-10.7411245269381,347.688724905475,1.33081394923143,139.341912762025,0.0450918548671736,0,169.75,4.66653562068106,2.43378343533276,-0.0343328262874317,2.43402558595036,0.808204849029151,41.0882901692227,4.2151593177301,27.4906369406837,0.228557283730339,0,364,3.89063885536278,0.851456074239672,-0.042781915928116,0.852530198110374,2.87644144329047,117.44587069779,5.05778095321495,10.6885682839637,0.5878416210903,0,409.5,4.14945738181371,1.4172523310351,-0.00251786851596969,1.41725456763642,0.101790686385244,70.5590654608162,4.74156021591439,10.1329850593741,0.620072492988327,0,488.25,5.58127697819354,1.81714342602592,-0.0245775289450363,1.81730962845583,0.774899107813425,55.0314293124893,3.52335926035761,11.4311868472986,0.549652926779377,0,616,4.32891050836176,2.15142057099229,0.348711008283378,2.17949761197089,-9.20666693296717,46.4809165387302,4.54457862413737,7.0274521239639,0.894091513729943,0,623,6.52654459978549,1.49597579819799,0.0315241377303014,1.49630790950718,-1.20719383767511,66.8460011989883,3.01254514866532,10.4759945421918,0.599769814872872,0
94.5,1.15764295499034,1.35014153000882,-0.0158180158681323,1.35023418734698,0.671236360152257,74.0663091811912,17.2350095727998,12.2501899998978,0.512905131041396,0,106.002363778728,14.6685704454299,0.289549447955678,0.0548042048086325,0.294690318259939,-10.717818651685,345.3641535359,1.33988815168106,138.379654212706,0.0454054126882089,0,171.5,4.62359326418931,2.45188215580089,-0.0335342123991825,2.45211146755935,0.783581317719454,40.784994402529,4.25438005354724,26.9597274879843,0.23305819059113,0,365.75,3.82585276437757,0.865432105211166,-0.0424712443755513,0.866473620676959,2.80954719116339,115.549214545952,5.14365711782895,10.4602946394465,0.60067001205542,0,411.25,4.11642740875942,1.46067611691671,-0.00169160269904561,1.46067709643527,0.0663539650000452,68.4614466149324,4.77969436515151,10.0095499301141,0.627719063399284,0,490,5.54062906043009,1.83712144470101,-0.0264862419759312,1.83731236418698,0.825990439197218,54.4329827994985,3.54924080117806,11.3074062457757,0.555669900825125,0,617.75,4.31673891529452,2.18427889674113,0.337804374196076,2.21024570895967,-8.79129346810431,45.781699465758,4.55741969482306,6.98784122265402,0.899159712846652,0,624.75,6.46586825343718,1.50613660341494,0.032116221403455,1.50647898087677,-1.2215659016882,66.3950399806134,3.04084161875679,10.3495290171063,0.607098670557313,0
96.25,1.16064577798714,1.34891772927403,-0.0158024973716103,1.34901028879434,0.671186217777909,74.1335055725145,17.189029416835,12.0586574336326,0.52105181209106,0,106.017097364152,14.5685704454299,0.291510564786425,0.0550441956003967,0.296661883044309,-10.6929218084718,343.04074047287,1.34908696075228,137.417178998867,0.0457234339473043,0,173.25,4.58290311799055,2.46921451368548,-0.0327592612551746,2.46943181395903,0.760102974482658,40.4987089804291,4.29222385435758,26.4525432495847,0.237526700094451,0,367.5,3.76502171263443,0.879015234454613,-0.0422986768168808,0.880032363304758,2.75497798665671,113.76367107226,5.22699209880427,10.2449570411821,0.613295427391524,0,413,4.08565211240437,1.50517795689559,-0.000840690619593769,1.50517819167203,0.0320015445014231,66.4373269232887,4.81578225825401,9.89262012688709,0.635138641390116,0,491.75,5.50147969928452,1.85649057374686,-0.0284525616058535,1.85670859282572,0.878045975231918,53.8650728498854,3.57453043802662,11.1875540402329,0.561622789448336,0,619.5,4.30504138679628,2.21316316231338,0.327096433049053,2.23720434013846,-8.40721891547826,45.1841968558123,4.56982926756332,6.94921934914653,0.904156998289492,0,626.5,6.40714590885222,1.51600457207788,0.0326989806309631,1.51635717622707,-1.23563158190422,65.962861749775,3.0687378950715,10.2268889207537,0.614378952960848,0
98,1.16353996308529,1.3477008917424,-0.0157789285481874,1.34779325869711,0.670790314659107,74.2004406264904,17.1449480808807,11.8728567661764,0.52920585423714,0,106.032069390214,14.4685704454299,0.293505146406426,0.0553241926308831,0.298673797406663,-10.6747071713175,340.709528348531,1.35841296107218,136.454664410854,0.0460459547814463,0,175,4.54429035395759,2.48582169776135,-0.0320071072898732,2.48602774883512,0.737692019199034,40.2281467291305,4.3287640690619,25.9673734511862,0.241964606816735,0,369.25,3.70777732381593,0.8922115540827,-0.04227675083544,0.893212617969467,2.71288679869838,112.081041253508,5.3079215304083,10.0413739304426,0.625729641252653,0,414.75,4.05696639396983,1.55049857932465,2.78599127592869e-05,1.55049857957495,-0.00102951104878361,64.4953831841347,4.8499146313793,9.78171523561141,0.642339830575415,0,493.5,5.46373719342781,1.875267240363,-0.0304783372895797,1.8755149031193,0.931134676759004,53.3257329129489,3.59925506562645,11.0714026209277,0.567514841823457,0,621.25,4.29375921819382,2.23857465550851,0.316691566556766,2.26086488685486,-8.05220967973087,44.6712821276376,4.58186245834959,6.91148365101621,0.909093564339946,0,628.25,6.35027447428536,1.52558768483004,0.0332724894439231,1.5259504718892,-1.24940117350205,65.548510252389,3.09624739169438,10.1078781922568,0.62161268543905,0
99.75,1.16633032388586,1.34649336157543,-0.0157271634075774,1.34658520578371,0.669189420949409,74.2669833017203,17.1026650650381,11.6925345752969,0.537367263420733,0,106.047444161863,14.3685704454299,0.29553634886376,0.0556540165850464,0.300730947961414,-10.6647754375819,338.367853512663,1.3678688092538,135.491907032656,0.0463731409852045,0,176.75,4.50759775524011,2.50174171348804,-0.0312769210461781,2.50193721879591,0.716277865646747,39.9721519854963,4.36406895450292,25.5026747114009,0.246373581527537,0,371,3.65379556624369,0.905020214473739,-0.0424186812029233,0.906013759896111,2.68351355014179,110.494769509816,5.38657176275946,9.84850556939001,0.637983627354414,0,416.5,4.03021340411663,1.59638213964049,0.000907645347807712,1.59638239766769,-0.0325763116668675,62.6416429480476,4.88218677180429,9.67638272296909,0.649332037297886,0,495.25,5.42731737001157,1.89346705610772,-0.0325656303091654,1.89374708259648,0.985329648691732,52.8131713078565,3.62343988338535,10.9587427965907,0.573349098870564,0,623,4.28284380700781,2.26095494490458,0.306655519854825,2.28165616838863,-7.72394982555248,44.2290989589889,4.59356501146226,6.87454864688253,0.913977866754771,0,630,6.29515837278373,1.53489364215991,0.0338370120520642,1.53526656842632,-1.26289141755152,65.1510940258243,3.12338278416471,9.9923148774345,0.628801772587132,0
101.5,1.16902152162637,1.34529354176783,-0.0157196041343683,1.34538537953865,0.669464289075156,74.333219401761,17.062084941177,11.5174534150382,0.545535986190813,0,106.063122496857,14.2685704454299,0.29756514982685,0.0558199733339792,0.302755491799046,-10.6245858830055,336.060859472922,1.37745723642014,134.529043738579,0.0467050469740146,0,178.5,4.4726839005334,2.51700927497322,-0.0305678848958479,2.51719488436796,0.695795884940467,39.7296907064691,4.39820176766047,25.0570526640526,0.250755162285849,0,372.75,3.60278978851459,0.917432359849085,-0.0427372439890826,0.918427246395731,2.66711192787262,108.999861326507,5.46306138524275,9.66543202820815,0.650067714391077,0,418.25,4.00524508740302,1.64258153839063,0.00179290978827616,1.64258251688834,-0.0625394360757911,60.8797783627704,4.91269643024781,9.57619865487871,0.656125205169856,0,497,5.39214275282679,1.91110463395725,-0.0347167283315657,1.91141993637163,1.04070871846394,52.3257587382508,3.64710857589097,10.8493817964322,0.579128417182795,0,624.75,4.27225407517587,2.28068854858397,0.297026173264658,2.29994886970261,-7.42016976583076,43.8464077272137,4.60497573373009,6.8383418570242,0.918817081472115,0,631.75,6.24170862826264,1.54392982851126,0.0343926601690816,1.54431284733383,-1.27611267695583,64.7697830259717,3.1501561765946,9.88002948676318,0.635948031895807,0
103.25,1.17161790162423,1.34410651289698,-0.0156592821430296,1.34419772769088,0.66748444326857,74.398865744998,17.0231195489539,11.3473888777165,0.553711992678619,0,106.079146155235,14.1685704454299,0.299632120316284,0.0560404710190817,0.304827724981296,-10.5936895281928,333.742590395324,1.38718105083505,133.566030260989,0.0470417912017165,0,180.25,4.43942084860422,2.53165655488422,-0.0298792214356766,2.53183286963453,0.676187217849892,39.4998286031627,4.4312215941609,24.6292418785255,0.255110788150485,0,374.5,3.55450479340821,0.929429955900267,-0.0432447255634794,0.930435462143309,2.66394962234359,107.592830815462,5.53750289551551,9.49133456183768,0.661991763776058,0,420,3.98192262574054,1.68886272055976,0.00267856312609915,1.68886484468028,-0.0908719410610347,59.2114437619038,4.94154186098682,9.48076815652509,0.662729559825299,0,498.75,5.35814201467201,1.92819376181232,-0.0369341402223886,1.92854746216056,1.0973542399058,51.8620078440713,3.67028335200571,10.7431418840541,0.584855471052245,0,626.5,4.26195587363915,2.29810676597403,0.287821397353992,2.31606041902849,-7.13871508262334,43.514079276302,4.61612688568003,6.80280267141126,0.923617163494193,0,633.5,6.18984229584391,1.55270340378787,0.0349395460134345,1.55309646577734,-1.28907474008577,64.4038003369136,3.17657913741846,9.77086392398407,0.643053199395865,0
105,1.17412375537246,1.34292950569105,-0.0156360126722223,1.34302052930992,0.667076753470468,74.464072444772,16.985683802881,11.1821310035472,0.561895161591867,0,106.095444101539,14.0685704454299,0.301736714945276,0.0563095730632112,0.3069459450205,-10.5708418792178,331.414756795958,1.39704314064646,132.602964854603,0.0473834451142851,0,182,4.40769269648785,2.54571314554203,-0.0292101794114114,2.54588072265115,0.657397931481665,39.2817235418361,4.46318355785799,24.2180917389442,0.259441799746585,0,376.25,3.50871191182975,0.940986874258773,-0.0439504483987598,0.942012706624358,2.6741567941078,106.271407960681,5.61000425563478,9.32548016433156,0.673765339313223,0,421.75,3.9601166067666,1.73500771410242,0.00356017511041355,1.73501136677594,-0.117568769408159,57.636631345892,4.96882023862401,9.38972520869378,0.669155397791843,0,500.5,5.32524909545699,1.94474730980909,-0.0392206406360523,1.94514276022651,1.15535451762404,51.4205621962355,3.69298525306684,10.6398583325814,0.590532797597426,0,628.25,4.25191989235328,2.3134944124062,0.279045218218904,2.33026235219247,-6.87758299850735,43.224655942001,4.62704623959336,6.76787885770518,0.928383240788393,0,635.25,6.13948225126133,1.56122127798109,0.0354777828493881,1.56162433123233,-1.30178691672917,64.0524193529543,3.2026625754247,9.66467099765656,0.650118903033854,0
106.75,1.17654292744272,1.34176579466911,-0.0155910427606727,1.34185637396794,0.665735220568528,74.5286549987371,16.9497013506401,11.0214794139834,0.570085473208604,0,106.112214058594,13.9685704454299,0.303863039440053,0.056535851419449,0.309077739789635,-10.5397656358847,329.095635271325,1.4070464767475,131.639609722182,0.04773020309343,0,183.75,4.37739432979248,2.55920653394756,-0.0285600410977621,2.55936589008829,0.639378600406064,39.074611084925,4.49413900984712,23.8225541757414,0.26374943932661,0,378,3.46520521724419,0.952068121017722,-0.0448606729651361,0.953124434183229,2.6977350378896,105.034500990438,5.68066979958252,9.16720956942908,0.685397803943833,0,423.5,3.93970664255463,1.78081788403828,0.00443396996114386,1.78082340399047,-0.142657619604425,56.1539733491639,4.99462684019278,9.30273115125061,0.675412973354057,0,502.25,5.29340306039808,1.96077713354839,-0.0415792540822628,1.96121793837816,1.21480342767691,51.0001867570903,3.71523399345309,10.5393789156756,0.596162767981932,0,630,4.24212126181043,2.32709455553135,0.270691603085581,2.34278531119791,-6.63492475352372,42.9720398607382,4.63775736211951,6.73352581239751,0.933119658591229,0,637,6.09055612097392,1.5694901816639,0.0360074948692068,1.56990317218169,-1.31425838994141,63.7149573589463,3.22841708139616,9.5613125917958,0.657146730310956,0
108.5,1.17887908074489,1.34061540001148,-0.0155388972203992,1.34070545164654,0.66407812527795,74.5926087371097,16.915100369043,10.8652449838239,0.578282893439951,0,106.129231659563,13.8685704454299,0.306053753456888,0.0569439895723699,0.31130614827444,-10.5398634241276,326.739988876126,1.41719411576145,130.67625411552,0.0480820738986378,0,185.5,4.34842982137343,2.57216193344193,-0.0279281105769682,2.5723135483856,0.622083690389924,38.8778010823702,4.52413623565799,23.4416701960832,0.268034882097669,0,379.75,3.42379814293438,0.962633115712152,-0.0459760046488868,0.963730412755123,2.73440706921719,103.881736840126,5.74960139719199,9.01592664367184,0.696898450431567,0,425.25,3.92058149495612,1.82611472230638,0.00529678699927404,1.82612240416042,-0.166190374148485,54.7610721158308,5.01905369179901,9.21947441494678,0.681512310180412,0,504,5.2625472454455,1.97629432525866,-0.0440132775409083,1.97678436574389,1.2758009881226,50.5997506150364,3.73704832169123,10.4415619949315,0.601747641802014,0,631.75,4.23253842287061,2.33911579313305,0.262748948934479,2.35382660870563,-6.40907298226599,42.7511969666359,4.64828072353332,6.69970466619804,0.937830191065001,0,638.75,6.04299650521253,1.57751663791833,0.0365287101776381,1.57793950757828,-1.32649439069162,63.3907735717821,3.25385262602794,9.46065989074368,0.664138165808821,0
