S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m),S5 f (kHz),S5 Phase velocity (m/ms),S5 Energy velocity 1 (m/ms),S5 Energy velocity 2 (m/ms),S5 Energy velocity absolute (m/ms),S5 Skew angle (deg),S5 Propagation time (micsec),S5 Coincidence angle (deg),S5 Wavelength (mm),S5 Wavenumber (rad/mm),S5 Attenuation (Np/m),S6 f (kHz),S6 Phase velocity (m/ms),S6 Energy velocity 1 (m/ms),S6 Energy velocity 2 (m/ms),S6 Energy velocity absolute (m/ms),S6 Skew angle (deg),S6 Propagation time (micsec),S6 Coincidence angle (deg),S6 Wavelength (mm),S6 Wavenumber (rad/mm),S6 Attenuation (Np/m),S7 f (kHz),S7 Phase velocity (m/ms),S7 Energy velocity 1 (m/ms),S7 Energy velocity 2 (m/ms),S7 Energy velocity absolute (m/ms),S7 Skew angle (deg),S7 Propagation time (micsec),S7 Coincidence angle (deg),S7 Wavelength (mm),S7 Wavenumber (rad/mm),S7 Attenuation (Np/m),S8 f (kHz),S8 Phase velocity (m/ms),S8 Energy velocity 1 (m/ms),S8 Energy velocity 2 (m/ms),S8 Energy velocity absolute (m/ms),S8 Skew angle (deg),S8 Propagation time (micsec),S8 Coincidence angle (deg),S8 Wavelength (mm),S8 Wavenumber (rad/mm),S8 Attenuation (Np/m),S9 f (kHz),S9 Phase velocity (m/ms),S9 Energy velocity 1 (m/ms),S9 Energy velocity 2 (m/ms),S9 Energy velocity absolute (m/ms),S9 Skew angle (deg),S9 Propagation time (micsec),S9 Coincidence angle (deg),S9 Wavelength (mm),S9 Wavenumber (rad/mm),S9 Attenuation (Np/m)
348.25,1.73278500152443,1.46978821962856,-0.0147083945629594,1.4698618123584,0.573348453297645,68.0370128597653,11.4169445327599,4.97569275383899,1.26277598276779,0,348.25,1.40845925672595,0.998353277939896,0.0246829470911489,0.99865835772322,-1.4162728541427,100.164943822642,14.094890574854,4.04439126123747,1.55355525747455,0,411.25,3.43970689631057,3.08924616950943,-0.0133743574418336,3.08927512035845,0.248050626448504,32.370356557205,5.72292031116047,8.36402892719894,0.751215157416221,0,336,2.230491498352,1.47510196746197,0.0250844879591756,1.47531523612628,-0.974235549630969,67.7919236810849,8.84591758211638,6.63836755461903,0.946495543593047,0,551.25,3.23375253456272,2.16130023978437,0.095541610261839,2.16341094704252,-2.53114739771998,46.2684444110258,6.08874371592898,5.86621774977363,1.07107945446144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
350,1.73122905760282,1.46836715931782,-0.0143838196873263,1.46843760808278,0.561239603516277,68.1028579026914,11.4273437134991,4.94636873600805,1.27026221507505,0,350,1.40556986546134,1.00076001434788,0.0247153345538395,1.00106515975718,-1.41472135643257,99.9240562835265,14.1244659588259,4.01591390131813,1.56457171681825,0,413,3.43804296402319,3.08507608047744,-0.0135600334489456,3.08510588097738,0.251834205454031,32.4141114810122,5.72569932533081,8.32455923492297,0.754776935314549,0,337.75,2.22460806342233,1.48035712891104,0.0249855155569379,1.48056796706716,-0.966948211353009,67.5512672226332,8.86950086450927,6.58655237134666,0.953941448110729,0,553,3.22859169261814,2.13600032382689,0.0906245900117732,2.13792193489458,-2.42944453931735,46.8164723031682,6.09851334856707,5.83832132480677,1.07619724191654,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351.75,1.72968169397499,1.46698831644913,-0.0140687968784926,1.46705577659606,0.549464480160528,68.1668687328416,11.4377044818742,4.91736089260836,1.27775557751401,0,351.75,1.40274421310286,1.00312286083706,0.0247486234717899,1.00342810818597,-1.41329056472047,99.6886861062607,14.1535104968147,3.98790110334856,1.57556196714701,0,414.75,3.43637263863659,3.08083186038072,-0.0137583627804221,3.08086258123977,0.255869491001264,32.4587658567132,5.72849173733295,8.28540720587485,0.758343573352006,0,339.5,2.21887599210142,1.48547779951216,0.024872237450717,1.48568601024553,-0.959247646532306,67.3184076078691,8.89259916523531,6.53571720795707,0.961361256501424,0,554.75,3.22329523446332,2.10999276059523,0.0861341867071711,2.11175011492458,-2.33763207137509,47.3935275359854,6.10857242123768,5.81035643887035,1.08137691263587,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
353.5,1.72814306165621,1.46565071759217,-0.0137591409794168,1.46571529975604,0.537861811752391,68.229079957252,11.4480255615412,4.88866495518023,1.28525586530974,0,353.5,1.39998035033169,1.00544281274367,0.0247976447575068,1.00574856345083,-1.41282267908389,99.458665110071,14.1820369474388,3.960340453555,1.58652655772043,0,416.5,3.43469561013146,3.0765109132928,-0.0139699687131315,3.0765426308822,0.260169642965719,32.5043540615852,5.73129810153522,8.24656809155212,0.761915167306525,0,341.25,2.21328934357687,1.49046588423772,0.024761051037408,1.49067154723131,-0.951764975723973,67.0931156878804,8.91522800171968,6.48582957824723,0.968755844009949,0,556.5,3.21785648491064,2.08332407549305,0.082005345040622,2.08493742835228,-2.2541551684998,48.0002133015879,6.11893639246622,5.78231174287627,1.08662168118493,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
355.25,1.72661324285324,1.46435396824449,-0.0134563654699002,1.46441579412579,0.526492409068418,68.2894997852757,11.4583061318474,4.86027654568119,1.29276292164132,0,355.25,1.39727645363222,1.00772099841827,0.0248265085319074,1.00802676858256,-1.41127006503982,99.2338158646696,14.2100571750849,3.93322013689576,1.59746596643292,0,418.25,3.43301142170543,3.07211146675516,-0.0141955053203161,3.07214426362758,0.264748451707912,32.5509022319501,5.73411922056509,8.20803687197951,0.765491847219771,0,343,2.20784258716597,1.49532321101197,0.0246533068755764,1.4955264260223,-0.944546611165254,66.8751740517185,8.93740181513757,6.4368588547113,0.976126003226056,0,558.25,3.21226871664101,2.05603460001972,0.0781844625351104,2.05752061633903,-2.17772714198692,48.6373137879298,6.12962109154257,5.754175936661,1.09193486197531,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
357,1.72509238316369,1.46309712551564,-0.013158583914118,1.46315629617028,0.515284312335727,68.3481624398362,11.4685449412676,4.83219154947812,1.30027653971171,0,357,1.39463058657611,1.0099583808938,0.0248469159904918,1.01026397558849,-1.40930194074862,99.0139810627657,14.2375846037467,3.90652825371461,1.60838086892245,0,420,3.43131989887729,3.06763034318845,-0.014435666175294,3.06766430870596,0.269620700205449,32.5984518382555,5.73695542671499,8.16980928304117,0.769073682077521,0,344.75,2.20253034991385,1.50005110463999,0.0245384911899148,1.50025179689328,-0.937185797465203,66.6643954267145,8.95913494920987,6.38877548923524,0.983472547715354,0,560,3.20652522053696,2.02816146908088,0.0746272684120741,2.02953397947779,-2.10727767564373,49.3057389781287,6.14064260116875,5.72593789381599,1.09731984937619,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
358.75,1.72358062505449,1.46187965701086,-0.0128718073655469,1.46193632385513,0.504474616121373,68.4050834967308,11.4787407526698,4.80440592349685,1.30779651162498,0,358.75,1.39204099506459,1.01215567751574,0.0249168238213872,1.01246232702096,-1.41019863575528,98.7990308422142,14.2646311419133,3.88025364477934,1.61927180086107,0,421.75,3.42962057608885,3.06306587463735,-0.01469126347066,3.06310110600193,0.27480340696873,32.647028856942,5.73980754249028,8.13188044123022,0.772660807372746,0,346.5,2.1973474857737,1.50465086689924,0.0244081958386488,1.50484882672139,-0.92936108144032,66.4606003956774,8.98044133573887,6.34155118549407,0.990796277344887,0,561.75,3.20061926401569,1.99974012606519,0.0712968246304416,2.00101069687236,-2.04190411455295,50.0064976926608,6.15201735442183,5.69758658480764,1.10278013570402,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
360.5,1.72207804323582,1.46070017003742,-0.0125818640574529,1.46075435650575,0.493509822210861,68.4603192710233,11.4888927806051,4.77691551521726,1.31532267781668,0,360.5,1.38950598428357,1.01431411178794,0.0249607922531632,1.01462118966739,-1.40968113109654,98.5887890524653,14.2912084301283,3.85438553199327,1.63013929328711,0,423.5,3.42791305435836,3.05841505943046,-0.0149630542609396,3.05845166199237,0.280312842112199,32.6966739493566,5.74267628189495,8.09424570096425,0.776253345809738,0,348.25,2.19228927815211,1.50912598978561,0.0243133474997804,1.50932183178839,-0.923005566587803,66.2635198630474,9.00133362086334,6.29515944910872,0.998097881074191,0,563.5,3.19454404384031,1.9708053953186,0.0681621155014981,1.97198376773404,-1.98083761673647,50.7406770031874,6.16376224529192,5.6691109917308,1.10831933196307,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
362.25,1.72058477459975,1.4595584818215,-0.0123018350452806,1.4596103236832,0.482903938005561,68.5138699445615,11.4989998151872,4.74971642401587,1.32285482885043,0,362.25,1.38702397060753,1.01643444482995,0.0250118733183021,1.01674213763552,-1.40961931771498,98.3831279121306,14.3173272745031,3.82891365247074,1.64098380832515,0,425.25,3.42619707526774,3.05367484215893,-0.0152519170302334,3.05371293061536,0.286167733642235,32.7474289729226,5.74556212542796,8.05690082367487,0.779851390092417,0,350,2.18735085332652,1.51347560914218,0.0241782445846703,1.51366872431834,-0.915240081639951,66.0730833030593,9.02182555143979,6.24957386664721,1.00537819717785,0,565.25,3.18829256756323,1.94139193533799,0.0651969108013068,1.9424863664318,-1.92341609148797,51.5094341228889,6.17589488141002,5.64049989838696,1.11394121449704,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
364,1.71910095282,1.45845336037941,-0.012027230855674,1.45850295120855,0.472482676140999,68.5657853151952,11.5090606622563,4.72280481543957,1.33039275445788,0,364,1.38459336888163,1.01851757179818,0.0250644649476544,1.01882592795078,-1.40969415552876,98.1819094426142,14.3429988107131,3.803827936488,1.65180586821725,0,427,3.42447215704044,3.04884322135521,-0.015558815913306,3.04888292086729,0.292388516850737,32.7993251012592,5.74846593188403,8.01984111719072,0.783455085377119,0,351.75,2.18252795053736,1.51770388130965,0.0240634481407846,1.51789463431386,-0.90835802805704,65.8890059065463,9.04192876148469,6.20477029292781,1.0126378593485,0,567,3.18185798549258,1.91153637443374,0.0623790309271698,1.91255390885661,-1.8690658362376,52.3139404185407,6.18843296426518,5.6117424788229,1.11964961522923,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
365.75,1.71762664492441,1.45738413538532,-0.0117579276623441,1.45743156509516,0.46224258828573,68.616089315094,11.5190745748428,4.69617674620482,1.33793629301906,0,365.75,1.38221269878268,1.02056433388067,0.0251191341954558,1.02087341550852,-1.40993547016241,97.9850036692466,14.368233368152,3.77911879366421,1.66260592752827,0,428.75,3.42273795832353,3.04391667109207,-0.0158847144738279,3.04395811809331,0.298995976174409,32.8524104978612,5.7513883269587,7.98306229346595,0.787064546937371,0,353.5,2.17781627785715,1.5218095594088,0.0239201200816888,1.52199753851731,-0.90051285746148,65.7112444732233,9.06165540726039,6.16072497272178,1.0198775850245,0,568.75,3.17523321623932,1.88127669024416,0.0596895342643769,1.88222337297057,-1.81728264889575,53.155392037001,6.2013950402797,5.58282763294825,1.12544855766243,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
367.5,1.71616185290162,1.45635042803472,-0.011493416555473,1.45639577995167,0.452164930308908,68.6647925355062,11.5290412462534,4.66982817116088,1.34548533198335,0,367.5,1.37988047686048,1.02257556201018,0.0251741206412165,1.02288538770015,-1.41024256393429,97.7922842233979,14.3930415941354,3.75477680778362,1.67338449895467,0,430.5,3.42099405872085,3.03889238318161,-0.0162307284935748,3.03893572704437,0.306013929188454,32.9067263301057,5.75433007249693,7.94655995057108,0.790679910082103,0,355.25,2.1732117817829,1.52579675029764,0.0237805759580632,1.52598205723781,-0.892921240852962,65.5395287612801,9.08101702451707,6.11741529002926,1.02709804865145,0,570.5,3.16841115247021,1.85065227720058,0.0571122276571014,1.85153332609912,-1.76762075723185,54.0350022702625,6.21480012922601,5.55374435139388,1.13134219179582,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
369.25,1.71470676566241,1.45535090504351,-0.0112345167448614,1.45539426657434,0.442283442941642,68.7119509483594,11.538959095108,4.64375562806339,1.35303961069973,0,369.25,1.37759529367937,1.02455203275663,0.0252327499041506,1.02486270275265,-1.41079987769777,97.6036324196663,14.4174336235416,3.7307929415826,1.68414205922515,0,432.25,3.41923995692232,3.03376736449976,-0.0165980086245893,3.03381276874399,0.313467131709393,32.9623164815372,5.75729207038503,7.91032957067049,0.794301331069196,0,357,2.16871050676894,1.52966726301116,0.02365380867322,1.52985013586063,-0.885915148367934,65.3736942785515,9.10002509221572,6.0748193466917,1.03429994352035,0,572.25,3.16138482547737,1.81970579229884,0.0546333236334313,1.82052574015782,-1.71968395012558,54.953938391145,6.22866742578123,5.52448200170794,1.13733474111004,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
371,1.71326138107705,1.45438502150502,-0.0109789362950657,1.45442646009358,0.432509105623734,68.7575838044031,11.5488278372335,4.61795520505945,1.36059901583621,0,371,1.37535590761115,1.02649451955031,0.0252944348192625,1.02680611952776,-1.41157220531039,97.4189321963534,14.4414180531409,3.70715878062306,1.69487892992908,0,434,3.41747529346958,3.02853856769658,-0.0169878212948472,3.02858621176581,0.321382816687301,33.0192261926706,5.76027498656609,7.8743670356442,0.797928935587844,0,358.75,2.164308778919,1.53342181381319,0.0235124548140789,1.53360206527297,-0.878465958901181,65.2136281740561,9.1186902346686,6.03291645691708,1.0414838912572,0,574,3.15414706861169,1.78848158284873,0.0522409530569925,1.78924439062008,-1.67311496260185,55.9133518393395,6.2430169896528,5.49502973625729,1.14343062890486,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
372.75,1.71182581970786,1.45345182253117,-0.0107287659996511,1.45349141959595,0.422925505502721,68.8017300950858,11.5586463493488,4.59242339291177,1.36816333547936,0,372.75,1.37316082677938,1.02840380415889,0.0253547562829618,1.02871631078478,-1.41231127787334,97.2380689332318,14.4650064060038,3.68386539712779,1.70559578861877,0,435.75,3.4156996277969,3.02320157166749,-0.0174015404823312,3.02325165286384,0.32979071760802,33.0775165431141,5.76327962732559,7.83866810739392,0.801562870260178,0,360.5,2.16000306684739,1.53706287841763,0.023378018021641,1.53724065257724,-0.871375213875562,65.0591471592547,9.13702278254099,5.99168673189289,1.0486505033274,0,575.75,3.14669090125612,1.75702716473047,0.0499249755225709,1.75773631719372,-1.62759061682554,56.9143164131671,6.25786901720664,5.46537716240749,1.14963434735982,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
374.5,1.71040007612745,1.45255079655876,-0.0104828176263325,1.45258862244232,0.413486937476009,68.8444082209793,11.5684143671448,4.56715641155528,1.37573245603821,0,374.5,1.37100908084111,1.03028058843718,0.0254174464933896,1.03059407018317,-1.41322381769255,97.0609376924094,14.4882048362131,3.66090542280671,1.71629271492145,0,437.5,3.41391251198516,3.01775411413205,-0.0178406274932717,3.01780684957641,0.338722345203905,33.1372259693734,5.76630681506826,7.80322859882321,0.805203285743434,0,362.25,2.15578991615352,1.54059180945985,0.0232355277044315,1.54076702103935,-0.864081408879861,64.9101205043152,9.15503303389457,5.95111087965085,1.05580041008213,0,577.5,3.1390092546941,1.72539201733832,0.0476767456740651,1.72605060342183,-1.58281789966823,57.9578432003328,6.27324441376837,5.43551386094216,1.15595056289499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
376.25,1.70898426593509,1.45168081184121,-0.0102410875011508,1.45171693499151,0.404194470857706,68.8856663147372,11.5781307960172,4.54215087291717,1.38330616550926,0,376.25,1.36889926269158,1.0321255874723,0.0254818232549047,1.03244009590456,-1.41427013754658,96.8874342558475,14.5110244143635,3.63827046562547,1.72697037412237,0,439.25,3.41211341407674,3.01219202996075,-0.0183066898685675,3.01224765918292,0.348212578094562,33.1984146446676,5.76935751855193,7.76804419823958,0.808850354971397,0,364,2.15166612197832,1.54401079579975,0.0230957937341883,1.54418352317151,-0.85698417806277,64.7663865252982,9.17273049868762,5.91117066477559,1.06293417387199,0,579.25,3.13109531029213,1.6936283050626,0.045488893626991,1.694239084413,-1.53852834870695,59.0448327422728,6.28916414879571,5.40542997029285,1.16238399936928,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
378,1.70757831992323,1.45084174176252,-0.0100035471929107,1.45087622855877,0.395047878206793,68.9255051888138,11.5877958082779,4.51740296275986,1.39088439950483,0,378,1.36683028492451,1.03393949697509,0.0255468096472458,1.03425505697978,-1.41538902422222,96.7174581226093,14.5334729777922,3.61595313472092,1.73762907678407,0,441,3.41030186940636,3.00651161150863,-0.0188014489937621,3.0065703990794,0.358298843620935,33.2611387952768,5.77243259669805,7.73311081498041,0.812504237622968,0,365.75,2.1476284866345,1.547321398418,0.0229533252117414,1.5474916365333,-0.849876572420531,64.6278143004042,9.19012491760772,5.87184822046344,1.07005240450232,0,581,3.12294238133711,1.66179065199281,0.0433551994441197,1.66235611238072,-1.49447619857865,60.1760515863298,6.30564951724671,5.37511597476268,1.16893948645583,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
379.75,1.7061824096405,1.45003213032885,-0.00977086824506039,1.45006504986924,0.386074920671249,68.9639890788635,11.5974079210261,4.49290957114023,1.39846689716148,0,379.75,1.36480109179156,1.03572298583473,0.0256125372130788,1.0360396254241,-1.41658655495154,96.5509130990328,14.5555582113714,3.59394625883228,1.74826913222155,0,442.75,3.40847733521768,3.00070841562909,-0.0193268111069131,3.00077065455773,0.36902265824936,33.3254639068406,5.77553304524552,7.69842424668025,0.816165114554326,0,367.5,2.14367404557912,1.5505256544031,0.0228090264522478,1.55069341155815,-0.842789470247836,64.4942569740949,9.20722527634001,5.83312665463707,1.07715564553784,0,582.75,3.11454394765727,1.62993649945986,0.0412704315823304,1.63045890496954,-1.45043467101576,61.3520833683634,6.32272209801102,5.34456275874263,1.17562195277837,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
381.5,1.70479652309098,1.44925136131581,-0.00954138705995315,1.44928276962874,0.377210831373563,69.0011427066785,11.6069669113484,4.46866716406547,1.40605354493739,0,381.5,1.36281048478657,1.03747667111888,0.0256830667971769,1.03779451869627,-1.41808571352232,96.3877095107631,14.5772895453187,3.57224242408014,1.75889107212468,0,444.5,3.40663939876523,2.99478005121542,-0.0198848916281755,2.99484606684098,0.380429815887331,33.3914338581945,5.77865964334437,7.66398064964056,0.819833138210528,0,369.25,2.13979988988669,1.55362473377524,0.022659919783874,1.55378997466286,-0.835610870782594,64.3656076181307,9.22404055291098,5.79498954607094,1.08424445932601,0,584.5,3.1058939620763,1.59812422139764,0.0392302840172897,1.59860565562677,-1.40619755959719,62.5733586044676,6.3404031541925,5.31376212502361,1.1824363152409,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
