BSH0 f (kHz),BSH0 Phase velocity (m/ms),BSH0 Energy velocity (m/ms),BSH0 Propagation time (micsec),BSH0 Coincidence angle (deg),BSH0 Wavelength (mm),BSH0 Wavenumber (rad/mm),BSH0 Attenuation (Np/m),BSH1 f (kHz),BSH1 Phase velocity (m/ms),BSH1 Energy velocity (m/ms),BSH1 Propagation time (micsec),BSH1 Coincidence angle (deg),BSH1 Wavelength (mm),BSH1 Wavenumber (rad/mm),BSH1 Attenuation (Np/m),BSH2 f (kHz),BSH2 Phase velocity (m/ms),BSH2 Energy velocity (m/ms),BSH2 Propagation time (micsec),BSH2 Coincidence angle (deg),BSH2 Wavelength (mm),BSH2 Wavenumber (rad/mm),BSH2 Attenuation (Np/m),BSH3 f (kHz),BSH3 Phase velocity (m/ms),BSH3 Energy velocity (m/ms),BSH3 Propagation time (micsec),BSH3 Coincidence angle (deg),BSH3 Wavelength (mm),BSH3 Wavenumber (rad/mm),BSH3 Attenuation (Np/m),BSH4 f (kHz),BSH4 Phase velocity (m/ms),BSH4 Energy velocity (m/ms),BSH4 Propagation time (micsec),BSH4 Coincidence angle (deg),BSH4 Wavelength (mm),BSH4 Wavenumber (rad/mm),BSH4 Attenuation (Np/m),BSH5 f (kHz),BSH5 Phase velocity (m/ms),BSH5 Energy velocity (m/ms),BSH5 Propagation time (micsec),BSH5 Coincidence angle (deg),BSH5 Wavelength (mm),BSH5 Wavenumber (rad/mm),BSH5 Attenuation (Np/m),BSH6 f (kHz),BSH6 Phase velocity (m/ms),BSH6 Energy velocity (m/ms),BSH6 Propagation time (micsec),BSH6 Coincidence angle (deg),BSH6 Wavelength (mm),BSH6 Wavenumber (rad/mm),BSH6 Attenuation (Np/m)
56.25,1.75591736718751,1.43643728344273,69.6166836886388,11.2645562311309,31.2163087500002,0.201278932672638,0,72.75,2.9721408048088,2.22580850161225,44.9274948530233,6.62698712681571,40.8541691382654,0.153795449514957,0,93,3.89362400164831,1.17964781417651,84.7710637007434,5.05389318422761,41.8669247489066,0.150075157056853,0,174.75,3.18590371168599,2.34813572080268,42.5869761760688,6.18054373263291,18.2312086505636,0.344638988429621,0,189.75,5.62023178615659,0.477084936203064,209.606282679687,3.49890773290554,29.6191398479926,0.212132605451249,0,251.25,3.8691261563489,0.725387887133839,137.857278531519,5.08597657215889,15.3995070899459,0.408012105223926,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,1.75081726942751,1.43886792537386,69.4990820467538,11.2978010139258,30.7160924460967,0.204556791141512,0,73.5,2.96180171817463,2.20315251074607,45.3895041365686,6.65022494117586,40.2966220159814,0.155923375033464,0,93.75,3.82576414614643,1.24097749445549,80.5816386250241,5.14377658424669,40.8081508922286,0.153968880476183,0,175.5,3.18108767579487,2.35650611508157,42.4357057085501,6.18993736816724,18.1258557025349,0.346642134324224,0,190.5,5.39676283037203,0.499244306874839,200.302734799278,3.64398212948197,28.3294636764936,0.2217897726173,0,252,3.82047973632947,0.742556779201552,134.669836436652,5.15091056745246,15.1606338743233,0.414440804999655,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.75,1.7459243634734,1.44128049129797,69.3827472194143,11.3298814287679,30.232456510362,0.207829135717968,0,74.25,2.95131423326267,2.17874375282803,45.898008827426,6.67396376180411,39.7483398419215,0.158074156862091,0,94.5,3.76574224047384,1.30253840307464,76.7731682720067,5.22598919602501,39.8491242378184,0.157674363674386,0,176.25,3.17638607642247,2.36342216266135,42.3115267258872,6.19913543614777,18.022048660553,0.348638793819946,0,191.25,5.20123397746722,0.520744250764614,192.032845015896,3.78116514302054,27.1959946534234,0.231033480747823,0,252.75,3.77467251702748,0.760624510095975,131.470914587517,5.21359105586633,14.9344115411572,0.420718639623931,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.5,1.74122809238238,1.4436697292323,69.267920477336,11.3608455881397,29.7645827757672,0.211096031633107,0,75,2.94064704329402,2.15256109929481,46.456288758893,6.69828424576207,39.2086272439203,0.16025007119202,0,95.25,3.71241250759113,1.36401902998144,73.3127601609495,5.30127526325233,38.9754593972822,0.16120875556935,0,177,3.17178521804966,2.36891146730272,42.2134813310949,6.20816297218958,17.9196904974557,0.350630235944739,0,192,5.02848782998819,0.541733882246436,184.592478479147,3.91126016872914,26.1900407811885,0.239907427394791,0,253.5,3.73153901406478,0.77976683716391,128.243463602158,5.27402565636611,14.7200750061727,0.426844652934499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.25,1.73671849083522,1.44603129100262,69.1547967337994,11.390739768132,29.3117044866704,0.214357555018231,0,75.75,2.92976858553523,2.12459362069254,47.0678246541113,6.72327006504116,38.676813010366,0.16245354304388,0,96,3.66482777932736,1.42508773644918,70.1711182001786,5.37030886740446,38.1752893679934,0.164587758500332,0,177.75,3.16727237998198,2.37299568506683,42.1408267319221,6.21704343028646,17.8186913079155,0.352617664148457,0,192.75,4.87461921043513,0.562348858151983,177.825558904173,4.03492146385321,25.2898532318295,0.248446886962225,0,254.25,3.69093501873919,0.800181289470247,124.971679937935,5.33221240209065,14.5169518927795,0.432817119846264,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,1.73238616095588,1.44836160675275,69.0435313486398,11.4196083744852,28.8731026825979,0.217613790116381,0,76.5,2.9186467921875,2.09484314420056,47.7362709837458,6.74900867620628,38.1522456495098,0.164687168480221,0,96.75,3.62219859763021,1.48540870216958,67.3215390847925,5.43370037529069,37.4387451951443,0.16782574507851,0,178.5,3.16283543042753,2.37569092782856,42.0930175843213,6.22579940638043,17.7189659967929,0.354602255476806,0,193.5,4.73661132484872,0.582716613512696,171.610003355124,4.15268797285983,24.4786114979262,0.256680625357851,0,255,3.65273477899977,0.822087909648656,121.641492140102,5.38814069906284,14.3244501137246,0.438633612969166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.75,1.72822224529493,1.45065777626425,68.9342459925462,11.4474939433373,28.4481028032087,0.22086482710794,0,77.25,2.90724928161757,2.06332793318968,48.4653934023038,6.77559111389625,37.6342949076709,0.166953713962073,0,97.5,3.58386157119087,1.54465753730305,64.7392691163109,5.49200308133485,36.7575545763166,0.170935890039539,0,179.25,3.15846264843481,2.37700770000748,42.0696996478747,6.23445296556016,17.6204331851314,0.356585178194228,0,194.25,4.6120936643094,0.602960378668793,165.848376672408,4.26500735702784,23.7430819269467,0.264632254840034,0,255.75,3.61682841397266,0.845728684583457,118.241230104726,5.44179253735873,14.1420465844483,0.444291091085009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.5,1.72421838690782,1.45291747516953,68.827033681546,11.4744372443783,28.0360713318344,0.224110761911393,0,78,2.89554316437515,2.03008557604477,49.2590071965491,6.8031127045603,37.1223482612198,0.169256138188418,0,98.25,3.54925613881595,1.60253282172289,62.4012180246577,5.54571742716258,36.1247444154295,0.173930235600392,0,180,3.15414272718846,2.37695075774127,42.0707074701987,6.24302561683178,17.523015151047,0.358567589710962,0,195,4.49917555437718,0.623202502900404,160.461486490502,4.37225412284228,23.0726951506522,0.272321255325994,0,256.5,3.58311930699374,0.871365143442602,114.762451484941,5.49314428031721,13.9692760506579,0.449786036469921,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.25,1.7203667086199,1.45513887352845,68.7219631192439,11.5004772708417,27.636412989878,0.227351693922104,0,78.75,2.88349571602448,1.99517790124018,50.1208438294355,6.83167177405645,36.6158186161838,0.171597564785906,0,99,3.51790614278422,1.65876516156034,60.2858091774329,5.59529536738536,35.5344054826688,0.176819767260327,0,180.75,3.14986485836762,2.37551921192634,42.0960603046054,6.25153812807113,17.4266382205677,0.360550625292942,0,195.75,4.39632985718139,0.643567130684858,155.383945562266,4.47474266906042,22.458900930684,0.279763703779258,0,257.25,3.5515215286929,0.89927336857663,111.20089117982,5.54216893265221,13.8057202281551,0.455114633886741,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,1.71665978230742,1.45732056555081,68.619082420074,11.525651309722,27.2485679731336,0.230587725321002,0,79.5,2.87107436599354,1.9586940394388,51.0544260545417,6.86136995406221,36.1141429684722,0.173981293496701,0,99.75,3.48940508006358,1.713123561359,58.3729056418274,5.64114474237827,34.9815045620409,0.179614495884136,0,181.5,3.14561831261848,2.37270653923966,42.1459621517482,6.26001134668521,17.3312303725536,0.362535444519269,0,196.5,4.30230901575515,0.664182557559159,150.561014982832,4.57273771493596,21.8947023702552,0.286972857677003,0,258,3.52195724248612,0.929735708680834,107.557447849224,5.5888389270645,13.6509970638997,0.460272995281465,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.75,1.71309060032876,1.45946150881813,68.5184223056214,11.5499950105973,26.8720094169217,0.233818960454181,0,80.25,2.85824708995943,1.92075391251387,52.0628901747858,6.89231154725434,35.6167861677187,0.176410787812022,0,100.5,3.46340464260303,1.76541816999596,56.6438035472518,5.68363282154035,34.4617377373436,0.182323519349722,0,182.25,3.14139269877734,2.36850078690514,42.2208008343825,6.26846567558841,17.2367226270362,0.364523201024554,0,197.25,4.21608365144385,0.685183240676541,145.946360131724,4.66646243915745,21.3743150897026,0.293959609035921,0,258.75,3.49435424942371,0.963028394694531,103.839098152157,5.63312914088942,13.5047507224105,0.465257407288011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.5,1.70965256064452,1.46156097135122,68.4199988643304,11.5735423725686,26.5062412503026,0.237045503655026,0,81,2.84498327837242,1.8815120922255,53.1487415962962,6.92460171256003,35.1232503502767,0.178889631355832,0,101.25,3.43960557155505,1.81550014588733,55.0812404099943,5.72308946129254,33.9714130523956,0.184955076713729,0,183,3.13717747310773,2.36288431381611,42.3211578388693,6.27692204876302,17.1430463011352,0.366515098705854,0,198,4.13679726326455,0.706711355334643,141.500485658176,4.75610450156298,20.8929154710331,0.300732816149613,0,259.5,3.46864325437546,0.999405357116372,100.059499669418,5.67502075949781,13.3666406719671,0.470064652845562,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.25,1.7063394245819,1.46361848659391,68.3238158823185,11.5963259287242,26.1507957790329,0.240267461084962,0,81.75,2.83125388255508,1.84115857358022,54.3136269927828,6.95834634500886,34.6330750159643,0.181421525645162,0,102,3.41774954473826,1.86326099999679,53.6693463772237,5.7598112000556,33.5073484778261,0.187516637174009,0,183.75,3.13296235919281,2.35583444538837,42.4478045117956,6.28540108982367,17.0501352881241,0.368512343216185,0,198.75,4.06373118526249,0.72891813854575,137.189616655044,4.84182181069977,20.4464462151572,0.307299627576443,0,260.25,3.44475541129473,1.03907824332805,96.239143338919,5.71450505345672,13.2363320318722,0.47469233108161,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,1.70314530977568,1.46563381357416,68.2298668834171,11.6183767001433,25.8052319662981,0.243484938069361,0,82.5,2.81703281031801,1.79992105660995,55.5579921868042,6.99364883768534,34.145852246279,0.184010206037962,0,102.75,3.39761313375592,1.90862893460881,52.3936309393193,5.79406398862024,33.0667944891087,0.190014950171511,0,184.5,3.12873686040803,2.34732316696469,42.6017181644867,6.29392409102828,16.9579233626452,0.370516198995223,0,199.5,3.99627818302631,0.751964582589196,132.984986680723,4.92374679138,20.0314695891043,0.313665718794651,0,261,3.42262028883196,1.08219366482362,92.4049024222468,5.75158672622134,13.1134876966742,0.479139146847495,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.75,1.70006466092923,1.46760690305387,68.13813684844,11.639724310364,25.4691334970671,0.246698039723383,0,83.25,2.80229754287199,1.75806317052496,56.8807774809025,7.03060860424758,33.6612317462101,0.186659399589173,0,103.5,3.3790023999952,1.95156519501506,51.2409220329575,5.82608644049356,32.6473661835285,0.19245611642478,0,185.25,3.12449026427186,2.33731730345527,42.7840926228414,6.30251301351215,16.8663442065957,0.372527990074013,0,200.25,3.93392158612266,0.776021528565565,128.862404352164,5.00199042717632,19.6450516160932,0.319835520413314,0,261.75,3.40216381428659,1.12881116140458,88.5887767760643,5.78628746696814,12.9977605130338,0.483405222067217,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.5,1.69709223342253,1.46953786792753,68.0486037022159,11.6603970197991,25.1421071618153,0.249906870046366,0,84,2.78703013333629,1.71588130576564,58.2790893892157,7.06931851447594,33.1789301587653,0.189372751837198,0,104.25,3.36174861341554,1.99205933329226,50.1993079868414,5.85609244593872,32.2469890975112,0.194845642431296,0,186,3.12021189042836,2.32577961189143,42.9963352884823,6.31118999421932,16.7753327442385,0.374549071721844,0,201,3.8762190150247,0.801268765093954,124.802069363423,5.07664559776218,19.2846717165408,0.325812406844882,0,262.5,3.38330731320849,1.17888310327255,84.8260524918903,5.81864773353474,12.8887897646038,0.487492264357897,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.25,1.69422307371974,1.47142695773814,67.9612395804673,11.6804217894535,24.823781299923,0.253111531690745,0,84.75,2.77121878986677,1.67370030772702,59.747853028602,7.10986061670945,32.6987467830888,0.19215370389758,0,105,3.34570441554794,2.03012497497655,49.2580512198048,5.88427402464242,31.863851576647,0.19718850660805,0,186.75,3.11589043075024,2.31266776701753,43.2401062643609,6.31997869514199,16.6848215836693,0.376580910720041,0,201.75,3.82278838297378,0.827893399384005,120.788497739449,5.14779144543858,18.9481456405144,0.331598955717601,0,263.25,3.36596682517691,1.23224190445442,81.1528967149316,5.8487280082555,12.7861987661041,0.491403694101499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,1.69145249549835,1.47327453685002,67.8760119032588,11.6998243815918,24.5138042825847,0.256312126618525,0,85.5,2.75485859128291,1.63186458274593,61.2795945554074,7.15230377060123,32.2205683190984,0.195005415328298,0,105.75,3.33074083964241,2.0657950247968,48.4075132332341,5.91080348770597,31.4963672779424,0.199489206222834,0,187.5,3.11151452174182,2.29793658723181,43.5173018070374,6.32890316020917,16.5947441159564,0.378625019058781,0,202.5,3.77329769990914,0.856086299829051,116.810653341805,5.21549591318683,18.6335688884402,0.33719709545698,0,264,3.35005369653945,1.28859475168595,77.6039168785718,5.87660771707705,12.6895973353767,0.495144577177638,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.75,1.68877607253976,1.47508106504401,67.7928843165082,11.7186293495026,24.2118433339033,0.259508754477251,0,86.25,2.73795284497561,1.59072866960766,62.8642721480992,7.19669933462526,31.7443808113114,0.197930630448483,0,106.5,3.316744783237,2.09911723522366,47.6390733790269,5.93583542704721,31.1431435045728,0.201751801524371,0,188.25,3.10707206951717,2.2815369953379,43.8301023408081,6.33798920970607,16.5050309137698,0.380683037796533,0,203.25,3.72745553323495,0.886037452734049,112.862046284195,5.27981982785441,18.3392646161621,0.342608356370097,0,264.75,3.33547512583094,1.34753169362684,74.2097573459317,5.90238402200815,12.5985840446872,0.498721545603308,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.5,1.68618961887642,1.47684708119093,67.7118174749415,11.736860121567,23.9175832464741,0.262701513042955,0,87,2.72051402906885,1.55064539879475,64.4892765797556,7.24307754746072,31.2702761961937,0.200931557743784,0,107.25,3.30361638406311,2.1301514346673,46.9450192002987,5.9595093924514,30.8029499679545,0.203979986128479,0,189,3.10255056728654,2.26341806762067,44.1809674626841,6.34726382222662,16.4156114671245,0.382756702043228,0,204,3.68500372343138,0.917929175973717,108.940866700225,5.34081993032712,18.0637437423107,0.34783405903077,0,265.5,3.32213571124849,1.4085432487131,70.9953351388849,5.92616864645777,12.5127522080923,0.50214255047072,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.25,1.68368916897032,1.4785731892283,67.6327697056322,11.7545390908398,23.6307251785309,0.26589049890386,0,87.75,2.70256452073386,1.51195315427271,66.1396153163902,7.29144409708584,30.7984560767391,0.204009749434324,0,108,3.291267819758,2.1589644834789,46.3185016544889,5.98195042200169,30.4747020347963,0.206177087474239,0,189.75,3.09793699695332,2.2435282445867,44.5726503516438,6.35675536541138,16.3264136861835,0.384847856237823,0,204.75,3.64571057657697,0.951928040696191,105.049957270788,5.39855284828252,17.8056682616702,0.352875568321423,0,266.25,3.3099392744238,1.47104675816776,67.9788045109821,5.94808398355614,12.4316968053476,0.505416549772741,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,1.68127097121182,1.48026004561042,67.5556975928257,11.7716876153646,23.3509857112753,0.269075806257964,0,88.5,2.68413676927548,1.47496278684754,67.7983206706736,7.34177782428474,30.3292290313614,0.20716600810006,0,108.75,3.27962099581515,2.18562917640023,45.7534155746868,6.00327189241869,30.1574344442773,0.208346148237152,0,190.5,3.0932174563886,2.22181554078369,45.0082368065206,6.36649440073924,16.2373619757932,0.386958504500092,0,205.5,3.60936584251598,0.988174719217213,101.196679145177,5.45307781603031,17.5638240511727,0.35773447108519,0,267,3.29879066821629,1.53441853456276,65.1712669962603,5.96825905080657,12.3550212292745,0.508553177738938,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.75,1.67893147643871,1.48190834866031,67.4805564665341,11.7883260572964,23.0780958960647,0.272257526594774,0,89.25,2.66527324318785,1.43994611985175,69.4470429284503,7.3940287574549,29.8630055259143,0.210400299518654,0,109.5,3.26860669074803,2.21022056491494,45.2443532502596,6.0235759992598,29.850289413224,0.210489929266684,0,191.25,3.08837729968164,2.19823006228698,45.4911438596025,6.37651344339233,16.1483780375511,0.389090798628123,0,206.25,3.57577577116595,1.02677350650667,97.3924622775129,5.50446029684131,17.3370946480773,0.362412816837012,0,267.75,3.28859732199013,1.59802847311305,62.5771077815617,5.98682579984485,12.2823429392722,0.511562438717568,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.5,1.67666731481193,1.48351882989099,67.4073007939831,11.8044739089177,22.8118002015229,0.27543575043061,0,90,2.64602565853992,1.4071262489996,71.0668286311163,7.44811792625233,29.4002850948881,0.213711713573555,0,110.25,3.25816312534877,2.23281460332582,44.7865218415574,6.04295548653647,29.5525000031635,0.212610956992031,0,192,3.08340101449048,2.172725921091,46.0251332343781,6.38684726895636,16.0593802838046,0.391247059110742,0,207,3.54475959794361,1.06778120863488,93.6521444574275,5.55277428381359,17.1244425021431,0.366913276528171,0,268.5,3.27927081595326,1.66127025799349,60.1949017740084,6.00391531380535,12.2132991283175,0.514454386252728,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.25,1.6744752960411,1.48509224570749,67.3358845479396,11.8201497562812,22.5518558389373,0.278610565447622,0,90.75,2.62645416061285,1.37667156922181,72.6389665013037,7.50393724210624,28.9416436431169,0.217098426912388,0,111,3.24823517523556,2.25348604873587,44.3756907463868,6.06149436644334,29.2633799570771,0.214711537641777,0,192.75,3.07827218648422,2.14526392747224,46.6143110502165,6.39753304949352,15.9702837171684,0.39342978612365,0,207.75,3.51614671922274,1.11119694589534,89.9930479195348,5.59810410482093,16.9248939553441,0.371239271794411,0,269.25,3.27072763605852,1.72358973083115,58.0184473202785,6.019655493648,12.1475492518422,0.517238924240353,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,1.67235239565666,1.48662937079187,67.2662614937668,11.8353713449022,22.2980319420888,0.281782056976954,0,91.5,2.60662507209896,1.34869182832341,74.1459226636763,7.56135354323394,28.4877057059996,0.220557786296435,0,111.75,3.23877321604634,2.27230782107154,44.0081220830563,6.07926945915228,28.9823106581328,0.216793801615554,0,193.5,3.07297326785754,2.11581368995023,47.2631406418171,6.40861090873469,15.8809988002974,0.395641696482084,0,208.5,3.48977443422132,1.15695436169329,86.4338329246126,5.64054575297028,16.7375272624524,0.375395075309289,0,270,3.26289052304349,1.78449805564382,56.0381669701071,6.03416768911663,12.0847797149759,0.519925514189824,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.75,1.67029574107146,1.48813099249249,67.1983854274205,11.8501556502703,22.0501087930225,0.284950308688174,0,92.25,2.58660945710638,1.32323949226977,75.5721096477168,7.62021064347236,28.0391269063022,0.224086339356285,0,112.5,3.22973264130995,2.28934941829626,43.680531770646,6.09635079398698,28.7087345894218,0.218859709319781,0,194.25,3.0674858088249,2.08435848162924,47.9763921999804,6.42012352306141,15.7914327352633,0.397885702489098,0,209.25,3.46548633615829,1.2049174602835,82.9932367122239,5.68020747013148,16.5614639720826,0.379385863337387,0,270.75,3.25568808646299,1.84358922150962,54.24201814226,6.04756659152997,12.0247020737322,0.522523158466031,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.5,1.66830260702117,1.48959790569281,67.132210389011,11.8645188837914,21.807877215963,0.288115401831976,0,93,2.56648081314705,1.30031325283907,76.9045457174744,7.68033429090502,27.5965678833016,0.227679954034482,0,113.25,3.22107331493939,2.3046760312541,43.3900464290353,6.112802213458,28.442148476286,0.220911064873256,0,195,3.06179012981465,2.05089759389606,48.7591385828444,6.43211690209334,15.7014878452034,0.400164963290344,0,210,3.44313182955614,1.25487982161809,79.6889058834785,5.71720866036058,16.3958658550292,0.38321765759338,0,271.5,3.24905554627617,1.90053807592051,52.6166780171273,6.05995813464848,11.9670554190651,0.525040211409871,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.25,1.66637040569322,1.49103090864392,67.067690830735,11.8784765390667,21.5711379377763,0.291277415466163,0,93.75,2.54631280839937,1.27986423878665,78.1332870858265,7.7415375931477,27.16066995626,0.231333958893435,0,114,3.21275852219727,2.31834886315572,43.1341467150378,6.12868301091711,28.1820922999761,0.222949568126456,0,195.75,3.05586536530793,2.01545083154631,49.6166904370856,6.44464040922786,15.6110618917391,0.402482890065567,0,210.75,3.42256567804584,1.30656939020842,76.5363100876318,5.75167880860994,16.2399320429221,0.386897265984435,0,272.25,3.24293406683574,1.95510383622934,51.1481784992362,6.07144009846395,11.9116035512791,0.527484421398903,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,1.6644966788749,1.49243079936799,67.0047817576183,11.8920434258792,21.3397010112167,0.294436426446508,0,94.5,2.52617707108215,1.26180388289081,79.2516185406708,7.80362695770931,26.7320324982238,0.235043306474996,0,114.75,3.20475514325349,2.33042354375404,42.9106547039564,6.14404730921337,27.9281493965446,0.224976786609319,0,196.5,3.04968962200978,1.97806383554732,50.5544857566896,6.45774655093872,15.5200489669709,0.404843136806539,0,211.5,3.40364821462032,1.35965733712569,73.5479427569594,5.78375534057331,16.092899359907,0.390432150643606,0,273,3.23727099021635,2.0071187498317,49.8226624649813,6.08210112986868,11.858135495298,0.529862836334684,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.75,1.66267908937092,1.49379837266062,66.9434388403364,11.9052337114823,21.113385261853,0.297592509645142,0,95.25,2.50614181024461,1.24601306483882,80.2559803118405,7.86640613940683,26.3112001075549,0.238802687885584,0,115.5,3.19703275223312,2.34095068277145,42.717687619805,6.15894553263963,27.6799372487716,0.226994203444534,0,197.25,3.04323989288643,1.93881192338755,51.5779786547201,6.47149129463931,15.4283391274344,0.407249623908445,0,212.25,3.38624559281964,1.41377132262851,70.7327970227025,5.81358142786883,15.9540428401397,0.393830289296414,0,273.75,3.23201893350832,2.05648513842387,48.626658239136,6.0920219762703,11.8064618575646,0.532181900300115,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.5,1.66091541425974,1.49513441751254,66.8836185086091,11.9180609504364,20.8920177894307,0.300745737941994,0,96,2.48627015693404,1.23235061092864,81.1457381634637,7.92968171885595,25.898647468063,0.242606696543815,0,116.25,3.18956338025348,2.34997540666565,42.5536368237524,6.17342466085527,27.4371043462665,0.229003222347499,0,198,3.03649241577656,1.89780598012999,52.6924253833105,6.48593345455265,15.3358202816998,0.409706503582159,0,213,3.37023050007089,1.46851034192917,68.0962177417361,5.84130303003962,15.8226784040887,0.397099981856167,0,274.5,3.2271358550011,2.10315976063688,47.5475053638903,6.10127497682262,11.7564147723173,0.534447399897333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.25,1.65920353856683,1.49643971494522,66.8252780257577,11.9305381130447,20.6754335023905,0.303896182222885,0,96.75,2.46661895875712,1.22066131489487,81.9228059247641,7.99326774909981,25.4947695995568,0.24644997408758,0,117,3.18232137201455,2.35753704404548,42.4171489701822,6.18752832986761,27.1993279659363,0.231005167298562,0,198.75,3.02942241848076,1.85519397922078,53.9027191334471,6.50113539768988,15.2423769483309,0.412218207729578,0,213.75,3.35548233691273,1.52346243270929,65.6399513719301,5.86706689613839,15.6981629797087,0.400249718091295,0,275.25,3.22258426622604,2.14714728752491,46.5734235285151,6.1099252289428,11.7078447455987,0.536664556432696,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,1.65754145157164,1.49771503611361,66.7683755512582,11.9426775960348,20.463474710761,0.307043910967646,0,97.5,2.44723843363843,1.21078321505962,82.5911680606473,8.05698807680429,25.0998813706506,0.250327290969851,0,117.75,3.17528282908335,2.36366938620084,42.3071012315862,6.20129776519831,26.9663085272472,0.233001313503143,0,199.5,3.02200499426726,1.81116754120833,55.2130036149413,6.51716133664462,15.1478947081066,0.41478934388269,0,214.5,3.34188811031868,1.5782191417216,63.3625567935485,5.89101740048137,15.5798979502036,0.403287962941854,0,276,3.21833068355144,2.18849175856165,45.693569376621,6.11803136719989,11.6606184186647,0.538838085733288,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.75,1.65592723661286,1.49896114100329,66.7128701769199,11.9544912820467,20.255990661931,0.310188991101194,0,98.25,2.42817170148494,1.20255327703358,83.1563988970842,8.12067932386027,24.7142157911954,0.254233650796965,0,118.5,3.16842560292634,2.36840041747763,42.2225900916286,6.21477167327445,26.7377688010661,0.234992880442928,0,200.25,3.01421506125677,1.76596129499096,56.6263826300405,6.53407758108459,15.0522599813072,0.417424713297699,0,215.25,3.32934232582331,1.63239141019701,61.2598175752049,5.91329521391636,15.4673278783894,0.406223062999675,0,276.75,3.21434549973037,2.22726388643851,44.8981374002809,6.12564559032945,11.6146178852046,0.540972192910753,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.5,1.65435906929229,1.50017877706638,66.6587219661587,11.9659905391393,20.0528372035429,0.313331487380223,0,99,2.4094549489741,1.19581198147731,83.6251865251085,8.18419197592842,24.3379287775162,0.258164339480856,0,119.25,3.16172881376815,2.37175251972728,42.1629150462539,6.22798708035097,26.5134491720599,0.236981060683755,0,201,3.00602800120922,1.71985354075804,58.1444859286821,6.55195132221343,14.9553631900956,0.420129235734022,0,216,3.31774734296272,1.68562046115607,59.3253358655933,5.93403528929173,15.3599414026052,0.409063103985143,0,277.5,3.21060255267727,2.26355346507609,44.1783247194642,6.13281430106364,11.5697389285667,0.543070621210461,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.25,1.65283520832057,1.50136867840637,66.6058919692831,11.9771862752598,19.8538763762231,0.316471463210293,0,99.75,2.39111752817612,1.19040654152891,84.0049147172563,8.24739175174378,23.9711030393596,0.26211498473236,0,120,3.15517294332552,2.37374232472164,42.1275717075679,6.24097906401837,26.293107861046,0.238967007642649,0,201.75,2.99742046284089,1.6731646119659,59.7669824504022,6.57084902568011,14.857102665878,0.422907847410252,0,216.75,3.30701328295735,1.73758661311333,57.5510879545881,5.95336576467155,15.2572700482461,0.411815828605712,0,278.25,3.20707837992563,2.29746744920235,43.5261879486992,6.13957938543828,11.5258881578639,0.545136758323712,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
