B0 f (kHz),B0 Phase velocity (m/ms),B0 Energy velocity (m/ms),B0 Propagation time (micsec),B0 Coincidence angle (deg),B0 Wavelength (mm),B0 Wavenumber (rad/mm),B0 Attenuation (Np/m),B1 f (kHz),B1 Phase velocity (m/ms),B1 Energy velocity (m/ms),B1 Propagation time (micsec),B1 Coincidence angle (deg),B1 Wavelength (mm),B1 Wavenumber (rad/mm),B1 Attenuation (Np/m),B2 f (kHz),B2 Phase velocity (m/ms),B2 Energy velocity (m/ms),B2 Propagation time (micsec),B2 Coincidence angle (deg),B2 Wavelength (mm),B2 Wavenumber (rad/mm),B2 Attenuation (Np/m),B3 f (kHz),B3 Phase velocity (m/ms),B3 Energy velocity (m/ms),B3 Propagation time (micsec),B3 Coincidence angle (deg),B3 Wavelength (mm),B3 Wavenumber (rad/mm),B3 Attenuation (Np/m),B4 f (kHz),B4 Phase velocity (m/ms),B4 Energy velocity (m/ms),B4 Propagation time (micsec),B4 Coincidence angle (deg),B4 Wavelength (mm),B4 Wavenumber (rad/mm),B4 Attenuation (Np/m),B5 f (kHz),B5 Phase velocity (m/ms),B5 Energy velocity (m/ms),B5 Propagation time (micsec),B5 Coincidence angle (deg),B5 Wavelength (mm),B5 Wavenumber (rad/mm),B5 Attenuation (Np/m),B6 f (kHz),B6 Phase velocity (m/ms),B6 Energy velocity (m/ms),B6 Propagation time (micsec),B6 Coincidence angle (deg),B6 Wavelength (mm),B6 Wavenumber (rad/mm),B6 Attenuation (Np/m),B7 f (kHz),B7 Phase velocity (m/ms),B7 Energy velocity (m/ms),B7 Propagation time (micsec),B7 Coincidence angle (deg),B7 Wavelength (mm),B7 Wavenumber (rad/mm),B7 Attenuation (Np/m),B8 f (kHz),B8 Phase velocity (m/ms),B8 Energy velocity (m/ms),B8 Propagation time (micsec),B8 Coincidence angle (deg),B8 Wavelength (mm),B8 Wavenumber (rad/mm),B8 Attenuation (Np/m),B9 f (kHz),B9 Phase velocity (m/ms),B9 Energy velocity (m/ms),B9 Propagation time (micsec),B9 Coincidence angle (deg),B9 Wavelength (mm),B9 Wavenumber (rad/mm),B9 Attenuation (Np/m),B10 f (kHz),B10 Phase velocity (m/ms),B10 Energy velocity (m/ms),B10 Propagation time (micsec),B10 Coincidence angle (deg),B10 Wavelength (mm),B10 Wavenumber (rad/mm),B10 Attenuation (Np/m)
49.5,1.22222231642485,1.64033379722162,60.9632016174874,16.2981872490178,24.6913599277747,0.254468985327608,0,49.5,4.04381264823277,3.39218533334287,29.4795213625471,4.86572844424036,81.6931848127832,0.0769119886998996,0,50.25,6.01959125213302,3.48082280512054,28.7288395872645,3.26651788840057,119.792860738965,0.0524504153955464,0,66.7281372070318,13.4174705955177,-0.114670029695313,-872.067446617981,1.46485087103457,201.076654573594,0.0312477115779741,0,117,5.64089844892945,3.17273720678296,31.5185259548793,3.48607284962831,48.2128072558072,0.13032191371563,0,163.5,5.50236700901068,3.05726459695703,32.7089778554111,3.57395326169555,33.6536208502182,0.186701613331418,0,192,5.54102658820643,2.25369345098683,44.3716069531164,3.54898584317162,28.8595134802418,0.217716258851046,0,234.75,5.6106041365726,2.53632443852422,39.4271326180122,3.50491926075878,23.9003371100004,0.262891074643067,0,294.75,5.24501942295726,1.93000853651625,51.8132423292306,3.74955463028699,17.7948072025692,0.353090945895297,0,300,5.92210814662578,2.01236242750596,49.6928379466595,3.32034742712002,19.7403604887526,0.318291315437706,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50.25,1.22695984249482,1.64504115632974,60.7887526796657,16.2335133445443,24.4171112934293,0.257327135535087,0,50.25,4.03207480257394,3.37541837021005,29.6259571502472,4.87992745403466,80.2402945785858,0.0783046141614791,0,51,5.95668363175922,3.52527383259574,28.366590724207,3.301053102101,116.797718269789,0.0537954456667225,0,66.7239339192713,13.3174705955177,-0.114424325069973,-873.940046741357,1.47585276297875,199.590608845551,0.0314803654516715,0,117.75,5.61352566728136,3.21609056294538,31.0936517622245,3.5030928665172,47.6732540745763,0.131796862394807,0,164.25,5.48309079878788,3.15815829851616,31.6640239493329,3.58653416565528,33.3825923822702,0.188217416886911,0,192.75,5.51034578944673,2.30474086037494,43.3888259280186,3.56877159964809,28.5880456002425,0.219783660451636,0,235.5,5.58950942982115,2.59653526538439,38.5128603231953,3.51816338016715,23.734647260387,0.26472629815174,0,295.5,5.22297286434611,2.01301237062183,49.6767935753468,3.76540455724587,17.6750350739293,0.355483611823056,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,1.23163038385266,1.64935473745084,60.6297709821692,16.1702614793031,24.1496153696601,0.260177448419048,0,51,4.02039363814898,3.35825385985533,29.777379606528,4.89414050927221,78.8312478068428,0.0797042477695524,0,51.75,5.89854816505417,3.56469850654219,28.0528633253199,3.33362451457862,113.981607054187,0.0551245544747633,0,66.7196411132817,13.2174705955177,-0.114161778715396,-875.949911829062,1.48702118559353,198.104641676295,0.0317164971704518,0,118.5,5.58757766798203,3.2584609689174,30.6893349203518,3.51938122679634,47.1525541601859,0.13325227909891,0,165,5.46545118202095,3.25230828818573,30.7473926636223,3.59812483762779,33.1239465577027,0.189687098312217,0,193.5,5.48139883066979,2.359860081531,42.3753936865288,3.58764268625625,28.3276425357612,0.221804031141935,0,236.25,5.56959470566843,2.65815504960955,37.620077886235,3.5307588956301,23.5750040451574,0.266518949271198,0,296.25,5.20271524297279,2.10661696392634,47.4694743811511,3.78008704227393,17.5619079931571,0.357773501012976,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51.75,1.23623301685332,1.65326095914879,60.4865187474618,16.1084164223861,23.8885607121415,0.26302067265133,0,51.75,4.00875445491388,3.34038831988643,29.9366392238493,4.90838517204215,77.4638542012345,0.0811111888501858,0,52.5,5.844563052778,3.59876205417225,27.7873331147483,3.36445184502652,111.325010529105,0.0564400153866315,0,66.715258789063,13.1174705955177,-0.113862765252007,-878.250232011097,1.49835994919711,196.618747099399,0.0319561862735459,0,119.25,5.56295643601135,3.29965147358862,30.3062310672594,3.5349774971362,46.6495298617304,0.134689145331218,0,165.75,5.4492369165038,3.33976883055833,29.9421921316879,3.60884525797519,32.8762408235524,0.19111629401006,0,194.25,5.45415784489038,2.41966074768093,41.3281077092492,3.60558492710061,28.0780326635283,0.223775838659133,0,237,5.55080384359169,2.72088310451319,36.7527733308821,3.54272662918241,23.4211132640999,0.268270138841372,0,297,5.18422506176048,2.2099995969154,45.2488770312786,3.79358889179632,17.4553032382508,0.359958530735283,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52.5,1.24076662194702,1.65674663423333,60.3592594870581,16.0479660794881,23.6336499418479,0.265857593839282,0,52.5,3.99713635611001,3.32144520221393,30.1073761305303,4.92268706873807,76.1359305925717,0.0825258883457138,0,53.25,5.794176520974,3.6269958138374,27.5710271344921,3.39374345048053,108.810826684958,0.0577441188400436,0,66.7108764648442,13.0174705955177,-0.113584105740991,-880.404871329731,1.50987298125768,195.132657301808,0.0321995579523191,0,120,5.53956860702715,3.33946502449726,29.9449161067511,3.54992111183454,46.1630717252262,0.13610847528905,0,166.5,5.43426779980446,3.4207024604045,29.2337615321781,3.61879932664294,32.6382450438706,0.192509900539507,0,195,5.42859921271381,2.48467143174148,40.2467701453432,3.62258314677324,27.8389703216093,0.225697474963807,0,237.75,5.53308004118821,2.78439817473371,35.9144036608786,3.55408939930307,23.2726815612543,0.269981148955357,0,297.75,5.1674367177454,2.32041528771407,43.0957339961822,3.80593190915761,17.3549511930996,0.362039929543438,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53.25,1.24523024553051,1.659797280291,60.2483213989048,15.9888966168324,23.3846055498687,0.268688958373936,0,53.25,3.98551076176567,3.30094911816467,30.2943173070174,4.93708196610956,74.8452725214211,0.083948993643938,0,54,5.74688987689842,3.6487540507412,27.4066156856164,3.42170100889652,106.42388660923,0.0590392392851649,0,66.7064046223963,12.9174705955177,-0.113198690639563,-883.402444277474,1.52156433093114,193.646632113354,0.0324466541896873,0,120.75,5.51732535199948,3.37770711746152,29.6058824884598,3.56425117285142,45.6921354202855,0.13751130800488,0,167.25,5.42038983196826,3.49534552601113,28.6094748733237,3.62807702209732,32.4089078144589,0.193872170674521,0,195.75,5.40469975912531,2.55524890014614,39.1351308259171,3.638623645137,27.6102158831433,0.227567409605646,0,238.5,5.51636596656738,2.84836750412994,35.1078292583408,3.56487185494715,23.129417050597,0.271653422714232,0,298.5,5.15223186976285,2.43323293029406,41.0975861599551,3.81718028858091,17.2604082739124,0.364022982971734,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,1.249622754292,1.66239916419512,60.1540244688564,15.9311970621726,23.1411621165186,0.271515547730186,0,54,3.97383938907141,3.27829060765529,30.5037020715874,4.95161858721218,73.5896183161372,0.0853814091029437,0,54.75,5.70224138302073,3.66315115897285,27.2989007715533,3.44852516685982,104.150527543758,0.0603279258911078,0,66.7018432617192,12.8174705955177,-0.112824591397495,-886.331594569555,1.53343817381137,192.160665564002,0.0326975621610078,0,121.5,5.49614210960458,3.41418657406199,29.2895534062821,3.57800636798838,45.2357375276097,0.138898703781377,0,168,5.40747092581853,3.56398137087757,28.0585080542597,3.63675645075238,32.187326939396,0.195206806673008,0,196.5,5.38243204132315,2.63147689471886,38.0014736974097,3.65369743014224,27.3915116606776,0.229384394151548,0,239.25,5.50060485996517,2.91245509588872,34.3352933204574,3.57509968527885,22.9910338974511,0.273288506084808,0,299.25,5.13844387654293,2.54271104389009,39.3281022789794,3.82743817587824,17.1710739399931,0.365916851161269,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54.75,1.25394285160555,1.66453788407922,60.0767341833841,15.874859000725,22.9030657827497,0.274338176678164,0,54.75,3.96207143539411,3.25267398261253,30.7439357693268,4.96636253494555,72.3666015597097,0.0868243799177902,0,55.5,5.65979072238203,3.6689718078298,27.2555923669389,3.47442209666811,101.978211214091,0.0616130174512359,0,66.6972819010421,12.7174705955177,-0.112419234043634,-889.527498125332,1.54549881690481,190.674495767106,0.032952416010865,0,122.25,5.47593832878901,3.44871919252834,28.9962720701211,3.59122490546634,44.7929515647362,0.140271741148804,0,168.75,5.39539747489922,3.6269182633896,27.571616655773,3.6449055188383,31.9727257771805,0.1965170361441,0,197.25,5.36175959829776,2.71305927031277,36.8587598119342,3.66780361945079,27.1825581662751,0.231147681860754,0,240,5.48574036799818,2.9763317950595,33.5984046422489,3.58479963356197,22.8572515333258,0.274888050211056,0,300,5.12587348886686,2.6432677609985,37.8319599230555,3.83683839623162,17.0862449628895,0.367733537756619,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55.5,1.25818925920985,1.66619886087649,60.0168457367662,15.8198741547433,22.6700767425199,0.27715765493616,0,55.5,3.95013930344614,3.22304070023947,31.0266016785236,4.98140221465304,71.1736811431737,0.0882796169350896,0,56.25,5.61910139319708,3.66453858598254,27.2885651641154,3.49961248367861,99.8951358790592,0.062897810307666,0,66.6926310221359,12.6174705955177,-0.111987277334873,-892.95857868722,1.55775070384185,189.188376618848,0.0332112649808192,0,123,5.45663738496809,3.48112703002735,28.7263288979185,3.60394435549928,44.3629055688462,0.141631510078365,0,169.5,5.38407124100707,3.68447463984175,27.1409114663617,3.65258353933894,31.7644321003367,0.197805686792461,0,198,5.34263266681581,2.79924404451097,35.7239306076545,3.68095262979874,26.9829932667465,0.232857238819494,0,240.75,5.47171745970516,3.03968197026147,32.8981784865468,3.59399880501768,22.7277983788376,0.276453759508444,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56.25,1.26236039927825,1.66736738771022,59.9747846437904,15.7662384683631,22.4419626538356,0.27997485799691,0,56.25,3.93795214848688,3.18795541346046,31.3680673129151,4.99685777710408,70.0080381953224,0.0897494840470962,0,57,5.57972009831342,3.64751748462093,27.4159069618257,3.52434360632907,97.8898262862004,0.0641862954053003,0,66.6879801432296,12.5174705955177,-0.111511545127047,-896.768131820508,1.57019842033811,187.702050184054,0.0334742497538972,0,123.75,5.43816597251085,3.51124000611909,28.4799671414453,3.61620185671695,43.9447755354412,0.142979119374776,0,170.25,5.37340686057667,3.73696621028437,26.7596746592981,3.65984253778406,31.5618611487616,0.19907524710171,0,198.75,5.32498555622559,2.88880421977851,34.6163991714424,3.69316827639816,26.7923801571099,0.234513890529141,0,241.5,5.45848261354228,3.10220971795685,32.2350869514589,3.60272444121481,22.6024124784359,0.277987374718257,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,1.26645498050708,1.66802951449083,59.950977564402,15.7139445209605,22.2185084299489,0.282790598972446,0,57,3.92538645782791,3.14543072052346,31.7921483209009,5.01289426543715,68.8664290847001,0.0912372746879583,0,57.75,5.54114876179369,3.61462702476841,27.6653716454762,3.54890749340836,95.9506279098474,0.0654835246423097,0,66.6832397460942,12.4174705955177,-0.111011792591826,-900.805199747427,1.58284669991997,186.215766402457,0.0337414249532455,0,124.5,5.42045434825556,3.53889523941059,28.2574061210852,3.62803378155166,43.5377859297635,0.144315682871789,0,171,5.36333021628897,3.78469887518502,26.4221813406784,3.66672805695147,31.3645041888244,0.200327901546053,0,199.5,5.30873567284125,2.98009761238788,33.5559478267802,3.70448871026281,26.610203873891,0.23611939754225,0,242.25,5.44598414440984,3.16364560377382,31.6091030805451,3.61100360310721,22.4808427013822,0.279490648577567,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57.75,1.27047128417157,1.66816936896188,59.9459514487016,15.6629906845154,21.9995027562177,0.285605787403708,0,57.75,3.91227042142049,3.09265966080396,32.334628109064,5.02974341647615,67.7449423622596,0.0927476662919108,0,58.5,5.50280319210826,3.56120090250987,28.080415213172,3.57366960212966,94.0650118309105,0.0667961996164326,0,66.6784098307296,12.3174705955177,-0.110478505514458,-905.153446223197,1.59570042992914,184.72951929698,0.0340128926394186,0,125.25,5.40343568928033,3.56393683064539,28.0588587149259,3.63947600465412,43.1412031080266,0.145642329247201,0,171.75,5.35377612033391,3.82796026900013,26.1235731232185,3.67328049834508,31.1719133643896,0.201565596366549,0,200.25,5.2937850505791,3.07121166189076,32.5604390087644,3.7149655324049,26.4358804023925,0.237676415974818,0,243,5.43417251799161,3.22374798341146,31.0197945107909,3.61886286253575,22.3628498682782,0.280965321691503,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.5,1.27440758932537,1.66777382152184,59.9601688847412,15.6133756109819,21.7847451166731,0.288421336744065,0,58.5,3.89835898664509,3.02559667328452,33.0513319514734,5.0477387353997,66.6386151563264,0.0942874531897155,0,59.25,5.46394897126543,3.48053213214242,28.7312388460685,3.59911537789487,92.2185480382351,0.0681336394992306,0,66.673579915365,12.2174705955177,-0.10990469050762,-909.879273924768,1.60876465782247,183.243056860401,0.0342888042517555,0,126,5.38704621209593,3.58621454415725,27.8845559206497,3.65056368243967,42.7543350166344,0.146960192568426,0,172.5,5.34468723184879,3.86701928275302,25.8597107198306,3.67953567643488,30.9836940976741,0.202790063940479,0,201,5.28002397257442,3.16015627102081,31.6440047338853,3.72466131637089,26.2687759829573,0.239188354693649,0,243.75,5.42300066247163,3.28230811059588,30.4663659323091,3.6263279967624,22.2482078460375,0.282413098199218,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.25,1.27826218593542,1.66682900489053,59.9941563931255,15.5650980807986,21.5740453322434,0.291238161893962,0,59.25,3.88329116226195,2.93829908885724,34.0332951057382,5.06737594089133,65.5407791099063,0.0958668083063709,0,60,5.42359194335258,3.36290791112603,29.7361696016577,3.62593212524267,90.3931990558764,0.0695094915635815,0,66.6686604817713,12.1174705955177,-0.109300972503163,-914.904942836679,1.62204459778386,181.756623096258,0.0345692233941429,0,126.75,5.37122455278025,3.60558245600764,27.7347699629998,3.66133154460252,42.3765250712446,0.148270423226447,0,173.25,5.33601281517923,3.90212107320654,25.6270879667569,3.68552552041102,30.7994967687113,0.204002856097395,0,201.75,5.26733530313506,3.24506494544907,30.8160242340424,3.73364649062138,26.1082295074848,0.240659187762169,0,244.5,5.41242379911806,3.33914747262491,29.947763858836,3.63342400854717,22.1367026548796,0.28383564639852,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,1.28203309405134,1.66532070530981,60.0484937712922,15.5181605053448,21.3672182341889,0.294057244060253,0,60,3.86651334639152,2.82191898196268,35.4368784643309,5.08942250346572,64.4418891065254,0.097501569154703,0,60.75,5.38028041803575,3.19428222092641,31.3059376359669,3.65516056212136,88.5642867166378,0.0709449095128231,0,66.6637410481775,12.0174705955177,-0.108634246228435,-920.520033707615,1.63554563766674,180.269969950122,0.0348543093945044,0,127.5,5.3559117927768,3.62189417408862,27.6098624624126,3.67181376708567,42.0071513158965,0.149574182260769,0,174,5.3277078216326,3.9334865646647,25.4227384169353,3.69127858556787,30.6190104691529,0.205205367871361,0,202.5,5.25559989438492,3.32436142704014,30.0809650799719,3.74199533809985,25.9535797253576,0.242093205394733,0,245.25,5.40239963642767,3.39412114275506,29.4627079570968,3.64017491085548,22.0281330741189,0.285234580980526,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.75,1.28571853444504,1.6632371199109,60.1237182617456,15.4725630349517,21.164091101976,0.29687952470555,0,60.75,3.84713353348985,2.66323290581465,37.5483495197395,5.11512846522021,63.3273009627959,0.0992176393380619,0,61.5,5.3317183658009,2.95479144190542,33.8433361427073,3.6884981445527,86.6946075739983,0.0724749264458757,0,66.6587320963546,11.9174705955177,-0.107935658050704,-926.477883268421,1.64927334628631,178.783337467192,0.0351441325360234,0,128.25,5.34105098348474,3.63501455109944,27.5102062438111,3.68204419928131,41.6456217035847,0.150872649996692,0,174.75,5.3197317120906,3.96131212959185,25.2441607044743,3.6968207703127,30.4419554339948,0.206398873449604,0,203.25,5.24470085465737,3.39685469484779,29.4389984215916,3.74978270764705,25.8041862467767,0.243494805342464,0,246,5.39288848629617,3.44711416753127,29.0097731435502,3.64660356832513,21.9223109199031,0.286611449410433,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.5,1.28931629688687,1.66056458758175,60.2204820865343,15.4283113976922,20.9644926323069,0.299706051435608,0,61.5,3.8236234397329,2.44294506943766,40.9341991561927,5.14666416433063,62.1727388574455,0.1010601337925,0,62.25,5.27394045322613,2.61837432515403,38.1916363292011,3.72896380667725,84.7219349915844,0.0741624386624752,0,66.6537231445317,11.8174705955177,-0.107188678387086,-932.934350014783,1.66323348108235,177.296481546766,0.0354388606720447,0,129,5.32658670507516,3.6447902898161,27.4364207673099,3.69205658668265,41.2913698067842,0.152167034820609,0,175.5,5.31204802196684,3.98576859535824,25.0892638665622,3.70217554012004,30.2680798972469,0.207584535540726,0,204,5.23452708851502,3.46176721732011,28.886979892719,3.75708119550938,25.6594465123285,0.244868310162525,0,246.75,5.3838533181725,3.49803918644845,28.5874441851321,3.65273158599355,21.8190610665552,0.287967721801311,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.25,1.29282428133259,1.65729354342991,60.3393408466683,15.3854101656774,20.7682615475116,0.30253785531377,0,62.25,3.79315467202782,2.13541066461706,46.8293999168226,5.1881179914624,60.9342115988406,0.103114246370247,0,63,5.19936365454927,2.15817531981245,46.3354385911012,3.78252728854145,82.5295818182424,0.0761325232571425,0,66.6485351562505,11.7174705955177,-0.106405843115004,-939.798013647795,1.67743199617494,175.809874411303,0.0357385233805481,0,129.75,5.31246517100433,3.65107338726314,27.3892056919076,3.70188443014598,40.9438548824997,0.153458567230932,0,176.25,5.30462360772857,4.0070017455585,24.9563155570979,3.70736438755009,30.097155221155,0.208763428337679,0,204.75,5.22497563424216,3.51870172343873,28.4195728594673,3.76395917095446,25.5188065164452,0.246217835584532,0,247.5,5.37525933070729,3.54683668658108,28.194137152786,3.65857953264799,21.7182195180093,0.289304807052411,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,1.29624031206158,1.65341368678645,60.4809315413122,15.3438650710845,20.5752430485966,0.305375994457969,0,63,3.74996725889962,1.7164539728752,58.2596455135305,5.24803491384601,59.5232898238035,0.105558434787099,0,63.75,5.09163595147813,1.57114262953723,63.6479452088028,3.86267736189189,79.8687992388727,0.0786688339759279,0,66.6434366861984,11.6174705955177,-0.105563102993062,-947.300687121453,1.69187505083645,174.322801661932,0.0360433933328165,0,130.5,5.29863347497405,3.65370666917489,27.3694658752074,3.71156145135893,40.6025553637858,0.154748518926562,0,177,5.29742825812622,4.02513161667381,24.8439081061989,3.71240705150213,29.9289732097527,0.209936547543574,0,205.5,5.21595274473408,3.56757741569506,28.0302256539869,3.77047971605837,25.3817651811878,0.247547215976787,0,248.25,5.36707418249944,3.59346992978228,27.8282556843487,3.66416672503667,21.619634169182,0.290624034523952,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.75,1.29956197791278,1.64891709366402,60.6458629025382,15.3036849317947,20.3852859280436,0.308221593229455,0,63.75,3.68100239703593,1.19693250169688,83.5468999782619,5.34664241425657,57.7412140711518,0.108816300596609,0,64.5,4.91173732223674,0.947181133756002,105.57642718606,4.00437953536842,76.1509662362285,0.0825095940042109,0,66.6382486979171,11.5174705955177,-0.104672994549173,-955.356254310869,1.7065690184055,172.835733539884,0.0363535084932519,0,131.25,5.28503920903724,3.65252235563258,27.3783402983939,3.72112181981039,40.2669654021885,0.156038212575068,0,177.75,5.29043393277549,4.04025355693548,24.7509218396307,3.71732200807314,29.763341393955,0.211104836114124,0,206.25,5.20737415364458,3.60854255004877,27.7120190805699,3.77670018176015,25.2478746843374,0.248859968838383,0,249,5.35926785780322,3.63792221976665,27.4882182627902,3.66951126465726,21.5231640875631,0.291926655468386,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.5,1.302787070597,1.64379765719965,60.8347381212106,15.2648763421053,20.1982491565426,0.311075740203172,0,64.5,3.5553526033121,0.692986292496047,144.302998605951,5.53617829641261,55.1217457877845,0.113987414900999,0,65.25,4.59710410240651,0.576263250543156,173.531801491324,4.27893993622138,70.4537027188737,0.0891817614221204,0,66.6329711914067,11.4174705955177,-0.103720151796373,-964.132796453324,1.72152049566969,171.348664052822,0.036669006682437,0,132,5.27163029436943,3.6473406658061,27.4172360529693,3.73060024359174,39.9365931391624,0.157329026171194,0,178.5,5.28361455627473,4.05243726024422,24.6765078835479,3.72212658191321,29.6000815477576,0.212269189091325,0,207,5.19916496910184,3.64191117604629,27.4581106364492,3.78267204773018,25.1167389811683,0.250159278714108,0,249.75,5.3518124252342,3.68019562167965,27.1724686076225,3.67463015461958,21.4286783793161,0.293213850894528,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.25,1.30591304615776,1.63805069151128,61.0481717801658,15.2274501948624,20.0139930445634,0.31393961680657,0,65.25,3.3286118385231,0.408612209744707,244.73081717866,5.91459755699506,51.0132082532276,0.123167813245348,0,66,4.28224400013574,0.750824460423888,133.186923536753,4.59420980695321,64.8824848505415,0.0968394678726172,0,66.6276936848963,11.3174705955177,-0.102725444430523,-973.468652818862,1.73673631274639,169.861358987475,0.0369900802903789,0,132.75,5.25835427742998,3.63796466515854,27.4878975482413,3.74003245088511,39.6109550088887,0.1586224140713,0,179.25,5.27694571155825,4.06172692116825,24.6200697242437,3.72683713414404,29.4390276795439,0.213430462975023,0,207.75,5.19125872183217,3.66808580963539,27.2621757477206,3.78844143215288,24.9880082880008,0.251448023978636,0,250.5,5.34468197619492,3.72030619733123,26.8795079479574,3.6795392996617,21.3360557931933,0.294486730259867,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,1.30893746543319,1.63167495437412,61.2867162861846,15.1914163757177,19.8323858398968,0.31681439428935,0,66,3.04926870798919,0.342632484527337,291.857907570996,6.45864175807943,46.2010410301393,0.135996617545495,0,66.75,4.12299181198096,1.24537262335405,80.2972525047793,4.77206673608656,61.7676675952204,0.101722884347114,0,66.6224161783859,11.2174705955177,-0.10165470208726,-983.722326136575,1.75222354349256,168.37381828786,0.03731687842606,0,133.5,5.24515789009116,3.62418323553985,27.5924238651538,3.74945550410075,39.2895722104207,0.159919921589605,0,180,5.27040401916897,4.068140991877,24.5812522721492,3.73146947878312,29.2800223287165,0.214589498486049,0,208.5,5.18359656800361,3.68751148644158,27.1185595943727,3.79404952520345,24.8613744268758,0.252728799272951,0,251.25,5.33785257689883,3.7582830372594,26.6078948840749,3.68425350117105,21.245184385667,0.295746329762076,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
