SSH0 f (kHz),SSH0 Phase velocity (m/ms),SSH0 Energy velocity (m/ms),SSH0 Propagation time (micsec),SSH0 Coincidence angle (deg),SSH0 Wavelength (mm),SSH0 Wavenumber (rad/mm),SSH0 Attenuation (Np/m),SSH1 f (kHz),SSH1 Phase velocity (m/ms),SSH1 Energy velocity (m/ms),SSH1 Propagation time (micsec),SSH1 Coincidence angle (deg),SSH1 Wavelength (mm),SSH1 Wavenumber (rad/mm),SSH1 Attenuation (Np/m),SSH2 f (kHz),SSH2 Phase velocity (m/ms),SSH2 Energy velocity (m/ms),SSH2 Propagation time (micsec),SSH2 Coincidence angle (deg),SSH2 Wavelength (mm),SSH2 Wavenumber (rad/mm),SSH2 Attenuation (Np/m),SSH3 f (kHz),SSH3 Phase velocity (m/ms),SSH3 Energy velocity (m/ms),SSH3 Propagation time (micsec),SSH3 Coincidence angle (deg),SSH3 Wavelength (mm),SSH3 Wavenumber (rad/mm),SSH3 Attenuation (Np/m)
999,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.10675339589091,2.02242808054541,0,2500.2,3.9584085840426,2.43345836513751,41.0937788920622,4.97096964074552,1.58323677467506,3.96856958332661,0,4071.6,4.79503457769616,2.00887445656309,49.779118686733,4.10200398314283,1.17767820456237,5.3352310358112,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1004.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.09005042064418,2.03336012422404,0,2505.6,3.9530790607359,2.43673914269688,41.038451038023,4.97768838008688,1.57769758171133,3.98250297142766,0,4077,4.78625615540642,2.01255891216559,49.6879864711122,4.10954034178262,1.17396520858632,5.35210520825039,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1009.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.07352608684394,2.04429216790266,0,2511,3.94780514656892,2.43999440799209,40.983700484089,4.98435494041288,1.57220435944601,3.99641768541691,0,4082.4,4.77756029724145,2.01622206359854,49.597711385779,4.11703319447912,1.17028225975932,5.3689486060156,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1015.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.05717754382882,2.05522421158128,0,2516.4,3.94258599792126,2.44322444368986,40.9295184723087,4.99096989911717,1.56675647668147,4.01031391967686,0,4087.8,4.7689458238373,2.01986410357662,49.5082811872976,4.12448293432993,1.16662895049594,5.38576151784042,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1020.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.04100200126888,2.06615625525991,0,2521.8,3.93742078823356,2.44642952824761,40.875896421848,4.99753382500425,1.56135331439193,4.02419186564867,0,4093.2,4.76041157875472,2.02348522225685,49.4196838702223,4.13188994921828,1.16300488096226,5.40254422834489,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1026,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.02499672757799,2.07708829893853,0,2527.2,3.93230870757381,2.44960993599452,40.8228259244878,5.0040472784546,1.55599426542174,4.03805171189149,0,4098.6,4.75195642791372,2.02708560728526,49.3319076612276,4.13925462190818,1.15940965888687,5.41929701811522,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1031.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,3.00915904837601,2.08802034261716,0,2532.6,3.92724896221683,2.45276593721047,40.7702987402582,5.01051081158574,1.55067873419286,4.05189364414032,0,4104,4.74357925904502,2.03066544384247,49.2449410134138,4.14657733013731,1.15584289937744,5.43602016378162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1036.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.99348634499905,2.09895238629578,0,2538,3.92224077423669,2.45589779820317,40.7183067932077,5.01692496840956,1.54540613642107,4.06571784536231,0,4109.4,4.73527898115788,2.03422491468817,49.1587726007815,4.15385844670778,1.15230422474275,5.45271393809415,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1042.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.97797605305605,2.1098844299744,0,2543.4,3.91728338111144,2.45900578138351,40.6668421672994,5.02329028498581,1.5401758988407,4.07952449581179,0,4114.8,4.72705452402351,2.03776420020466,49.0733913128696,4.16109833957473,1.1487932643199,5.46937860999675,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1047.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.96262566102999,2.12081647365303,0,2548.8,3.91237603533982,2.46209014533899,40.6158971024319,5.029607289572,1.53498745893747,4.09331377308377,0,4120.2,4.71890483767388,2.04128347843922,48.9887862495516,4.16829737193288,1.14530965430656,5.48601444469952,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1053,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.94743270892214,2.13174851733165,0,2554.2,3.90751800406935,2.46515114490554,40.5654639905789,5.03587650276975,1.52984026468928,4.10708585216624,0,4125.6,4.71082889191498,2.04478292514565,48.904946715983,4.1754559023011,1.14185303759816,5.50262170374918,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1058.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.93239478693784,2.14268056101027,0,2559.6,3.90270856873572,2.46818903123762,40.5155353720445,5.04209843766777,1.52473377431463,4.12084090549112,0,4131,4.70282567585444,2.04826271382481,48.8218622176966,4.18257428460504,1.13842306362974,5.51920064509792,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1063.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.91750953421227,2.1536126046889,0,2565,3.8979470247127,2.47120405187666,40.4661039318299,5.04827359998144,1.51966745602834,4.13457910298396,0,4136.4,4.69489419744264,2.05172301576414,48.7395224558399,4.18965286825784,1.13501938822228,5.53575152317055,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1069.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.90277463757484,2.16454464836752,0,2570.4,3.89323268097251,2.47419645081794,40.4171624961071,5.05440248818919,1.51464078780443,4.14830061211244,0,4141.8,4.6870334830272,2.05516400007648,48.6579173225488,4.19669199823904,1.13164167343358,5.55227458893009,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1074.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.88818783035084,2.17547669204615,0,2575.8,3.88856485975614,2.47716646857593,40.3687040287961,5.06048559366574,1.50965325714579,4.16200559793366,0,4147.2,4.67924257692015,2.0585858337378,48.5770368964547,4.20369201517169,1.12828958741323,5.56877008994181,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1080,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.87374689119909,2.18640873572477,0,2581.2,3.88394289625329,2.48011434224815,40.3207216282428,5.06652340081225,1.50470436086056,4.17569422314038,0,4152.6,4.67152054097744,2.06198868162423,48.4968714383194,4.21065325539775,1.12496280426177,5.58523827043576,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.85944964298417,2.19734077940339,0,2586.6,3.87936613829166,2.48304030557746,40.2732085239928,5.07251638718355,1.49979360484484,4.18936664810597,0,4158,4.66386645419039,2.0653727065482,48.4174113867937,4.21757605105174,1.12166100389379,5.60167937136783,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1090.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.84529395168227,2.20827282308202,0,2592,3.87483394603521,2.48594458901312,40.2261580736594,5.07846502361242,1.49492050387161,4.20302303092849,0,4163.4,4.65627941228868,2.06873806929381,48.3386473542957,4.22446073013289,1.11838387190486,5.61809363047942,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.8312777253193,2.21920486676064,0,2597.4,3.87034569169107,2.4888274197703,40.1795637598806,5.08436977433113,1.49008458138564,4.21666352747359,0,4168.8,4.64875852735445,2.07208492865135,48.2605701230049,4.23130761657551,1.11513109944215,5.63448128235574,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1101.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.81739891294028,2.23013691043927,0,2602.8,3.86590075922494,2.49168902188834,40.1334191873649,5.09023109709017,1.48528536930419,4.23028829141639,0,4174.2,4.64130292744725,2.07541344145115,48.1831706409683,4.23811703031797,1.11190238307873,5.65084255848265,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1107,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.80365550360887,2.24106895411789,0,2608.2,3.86149854408452,2.49452961628768,40.0877180800196,5.09604944327438,1.48052240782322,4.24389747428249,0,4179.6,4.63391175623931,2.07872376259664,48.1064400183144,4.24488928737007,1.10869742469119,5.66717768730242,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1112.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.79004552543601,2.25200099779651,0,2613.6,3.85713845293079,2.49734942082553,40.0424542781618,5.10182525801646,1.47579524522911,4.25749122548784,0,4185,4.62658417266102,2.08201604509668,48.0303695235722,4.25162469987901,1.10551593134074,5.68348689426799,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1117.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.7765670446368,2.26293304147514,0,2619,3.85281990337694,2.50014865035029,39.9976217358073,5.10755898030799,1.47110343771552,4.27106969237784,0,4190.4,4.61931935055601,2.08529044009723,47.9549505800916,4.25832357619389,1.10235761515751,5.69977040189616,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1123.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.76321816461451,2.27386508515376,0,2624.4,3.84854232373453,2.50292751675479,39.9532145180362,5.11325104310799,1.46644654920535,4.28463302026546,0,4195.8,4.61211647834587,2.08854709691229,47.8801747625612,4.2649862209288,1.09922219322796,5.71602842981953,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1128.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.7499970250709,2.28479712883238,0,2629.8,3.84430515276684,2.50568622902835,39.909226798432,5.11890187344906,1.46182415117759,4.29818135246847,0,4201.2,4.60497475870384,2.09178616305421,47.8060337936218,4.27161293502465,1.09610938748544,5.73226119483722,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1134,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.73690180114199,2.29572917251101,0,2635.2,3.84010783944902,2.50842499330766,39.8656528565911,5.12451189254124,1.45723582249887,4.31171483034584,0,4206.6,4.59789340823741,2.09500778426336,47.7325195405713,4.27820401580956,1.09301892460358,5.74846891096457,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.72393070255838,2.30666121618963,0,2640.6,3.83594984273487,2.51114401292664,39.8224870757029,5.13008151587364,1.45268114925959,4.32523359333329,0,4212,4.59087165717953,2.09821210453714,47.6596240121585,4.28475975705806,1.08995053589258,5.76465178948162,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1144.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.71108197282933,2.31759325986826,0,2646,3.8318306313301,2.51384348846518,39.7797239401944,5.13561115331379,1.44815972461455,4.33873777897804,0,4217.4,4.58390874908803,2.10139926615838,47.5873393554631,4.29128044904899,1.08690395719828,5.78081003898062,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1150.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.69835388844985,2.32852530354688,0,2651.4,3.82774968347172,2.51652361779674,39.7373580334412,5.14110120920488,1.44367114862779,4.35222752297278,0,4222.8,4.57700394055314,2.10456940972318,47.515657852859,4.2977663786222,1.08387892880391,5.79694386541241,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1155.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.68574475812999,2.3394573472255,0,2656.8,3.8237064867135,2.51918459613512,39.6953840355399,5.14655208246098,1.43921502812161,4.36570295918885,0,4228.2,4.57015650091275,2.10772267416811,47.4445719190589,4.30421782923407,1.08087519533436,5.81305347213184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1161,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.67325292204566,2.35038939090413,0,2662.2,3.81970053771727,2.52182661608002,39.653796721141,5.15196416666009,1.43479097652966,4.37916421970868,0,4233.6,4.56336571197521,2.11085919679692,47.374074098236,4.31063508101188,1.07789250566308,5.82913905994217,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1166.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.66087675111027,2.36132143458275,0,2667.6,3.8157313420498,2.52444986766179,39.6125909573409,5.15733785013536,1.43039861375386,4.39261143485754,0,4239,4.5566308677495,2.1139791133066,47.3041570612227,4.31701841080699,1.0749306128213,5.84520082713852,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1171.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.64861464626644,2.37225347826138,0,2673,3.81179841398517,2.52705453838516,39.5717617016299,5.16267351606425,1.42603756602513,4.40604473323452,0,4244.4,4.54995127418234,2.11708255781302,47.2348136027824,4.32336809224705,1.0719892739097,5.8612389695504,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1177.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.63646503779733,2.38318552194,0,2678.4,3.80790127631241,2.52964081327205,39.5313039998954,5.16797154255593,1.42170746576778,4.41946424174289,0,4249.8,4.54332624890233,2.12016966287592,47.1660366389519,4.329684395787,1.06906825001231,5.87725368058327,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1182.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.6244263846567,2.39411756561862,0,2683.8,3.80403946014831,2.53220887490347,39.4912129844786,5.17323230273673,1.41740795146744,4.43287008561975,0,4255.2,4.53675512097058,2.12324055952348,47.0978192044537,4.33596758875911,1.06616730611266,5.89324515125928,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1188,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.61249717381735,2.40504960929725,0,2689.2,3.80021250475515,2.53475890346064,39.4514838722817,5.17845616483389,1.41313866754245,4.44626238846504,0,4260.6,4.53023723063791,2.12629537727635,47.0301544501751,4.34221793542202,1.06328621101204,5.90921357025707,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.60067591963718,2.41598165297587,0,2694.6,3.7964199573632,2.5372910767651,39.4121119629264,5.18364349225754,1.40889926421851,4.45964127226991,0,4266,4.52377192910821,2.12933424417121,46.9630356407114,4.34843569700872,1.06042473724993,5.92515912395082,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.58896116324242,2.42691369665449,0,2700,3.79266137299799,2.5398055703181,39.3730926369594,5.18879464368098,1.40468939740666,4.4730068574445,0,4271.4,4.51735857830794,2.13235728678388,46.8964561519729,4.3546211317736,1.05758266102635,5.94108199644837,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1204.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.57735147192743,2.43784574033312,0,2705.4,3.78893631431198,2.54230255733917,39.334421354106,5.19390997311931,1.4005087285843,4.48635926284508,0,4276.8,4.51099655066143,2.13536463025187,46.8304094688526,4.36077449503858,1.05475976212622,5.95698236962862,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1209.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.56584543857061,2.44877778401174,0,2710.8,3.78524435142069,2.54478220880383,39.2960936515682,5.19898983000642,1.39635692467932,4.49969860580064,0,4282.2,4.50468522887196,2.13835639829661,46.7648891829533,4.36689603923827,1.05195582384568,5.97286042317812,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.55444168106586,2.45970982769037,0,2716.2,3.78158506174304,2.54724469348063,39.2581051423674,5.20403455927049,1.39223365795709,4.51302500213886,0,4287.6,4.49842400570834,2.14133271324516,46.6998889903716,4.37298601396429,1.04917063292013,5.98871633462688,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1220.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.5431388417691,2.47064187136899,0,2721.6,3.7779580298458,2.54969017796731,39.2204515137297,5.20904450140782,1.38813860591042,4.52633856621163,0,4293,4.49221228379681,2.14429369605149,46.6354026895384,4.37904466600868,1.04640397945418,6.00455027938346,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1225.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.53193558695955,2.48157391504761,0,2727,3.77436284729204,2.55211882672638,39.1831285255126,5.2140199925553,1.3840714511522,4.53963941091988,0,4298.4,4.48604947541826,2.1472394663174,46.571424179113,4.38507223940645,1.04365565685331,6.02036243076937,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1231.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.52083060631499,2.49250595872624,0,2732.4,3.77079911249347,2.5545308021198,39.1461320086718,5.21896136456131,1.38003188131074,4.55292764773802,0,4303.8,4.47993500231041,2.15017014231296,46.5079474559297,4.3910689754773,1.04092546175715,6.03615296005266,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1236.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.50982261240095,2.50343800240486,0,2737.8,3.7672664305665,2.55692626444318,39.1094578637672,5.2238689450553,1.37601958892779,4.56620338673777,0,4309.2,4.47386829547495,2.15308584099657,46.4449666129959,4.39703511286661,1.03821319397451,6.05192203648094,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1242,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.49891034017312,2.51437004608349,0,2743.2,3.76376441319199,2.55930537195906,39.0731020595067,5.22874305751585,1.37203427135899,4.57946673661156,0,4314.6,4.46784879498941,2.1559866780347,46.3824758375387,4.40297088758546,1.03551865641993,6.06766982731368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1247.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.48809254649272,2.52530208976211,0,2748.6,3.76029267847849,2.56166828092972,39.0370606313268,5.2335840213375,1.36807563067689,4.59271780469538,0,4320,4.46187594982373,2.15887276782115,46.3204694091006,4.40887653305006,1.03284165505179,6.0833964978538,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1252.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.47736800965439,2.53623413344073,0,2754,3.75685085082893,2.56401514564923,39.0013296800082,5.23839215189618,1.36414337357623,4.6059566969912,0,4325.4,4.45594921766122,2.16174422349598,46.2589416976813,4.41475228012032,1.03018199881195,6.09910221147876,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.46673552892626,2.54716617711936,0,2759.4,3.75343856081065,2.56634611847494,38.9659053703268,5.24316776061334,1.36023721128168,4.61918351818893,0,4330.8,4.45006806472397,2.16460115696412,46.1978871619247,4.4205983571377,1.02753949956682,6.11478712967084,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1263.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.45619392410178,2.55809822079798,0,2764.8,3.75005544502869,2.56866134985822,38.9307839297381,5.24791115501888,1.35635685945772,4.63239837168787,0,4336.2,4.44423196560246,2.16744367891355,46.1373003473502,4.42641498996235,1.02491397204983,6.13045141204702,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1269,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.44574203506305,2.5690302644766,0,2770.2,3.74670114600211,2.5709609883748,38.8959616470936,5.25262263881282,1.35250203812075,4.64560135961777,0,4341.6,4.43844040308933,2.17027189883318,46.0771758846271,4.43220240200955,1.02230523380536,6.14609521638808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1274.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.43537872135516,2.57996230815523,0,2775.6,3.74337531204351,2.5732451807543,38.8614348713895,5.25730251192569,1.34867247155336,4.65879258285949,0,4347,4.43269286801707,2.17308592503041,46.0175084878894,4.43796081428544,1.0197131051339,6.16171869866724,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1279.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.42510286177138,2.59089435183385,0,2781,3.7400775971414,2.57551407190935,38.827200010546,5.26195107057789,1.34486788822057,4.67197214106513,0,4352.4,4.42698885909969,2.17588586464832,45.9582929530924,4.44369044542212,1.01713740903862,6.1773220130782,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1285.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.41491335394881,2.60182639551248,0,2786.4,3.73680766084547,2.57776780496408,38.793253530216,5.26656860733777,1.34108802068815,4.68514013267787,0,4357.8,4.42132788277811,2.17867182368252,45.8995241564073,4.44939151171203,1.0145779711731,6.19290531206263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1290.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.40480911397413,2.6127584391911,0,2791.8,3.73356516815469,2.58000652128204,38.7595919526237,5.27115541117867,1.33733260554291,4.69829665495133,0,4363.2,4.41570945306929,2.1814439069978,45.8411970526552,4.45506422714175,1.01203461979036,6.2084687463371,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1296,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.39478907599924,2.62369048286972,0,2797.2,3.73034978940809,2.58223036049363,38.7262118554302,5.27571176753482,1.33360138331478,4.7114418039686,0,4368.6,4.41013309141881,2.1842022183443,45.7833066737765,4.46070880342515,1.00950718569309,6.22401246491952,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.38485219186646,2.63462252654835,0,2802.6,3.72716120017818,2.58443946052295,38.6931098706275,5.28023795835619,1.32989409840083,4.72457567466083,0,4374,4.40459832655707,2.18694686037355,45.7258481273382,4.46632545003592,1.00699550218497,6.23953661515505,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1306.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.37499743074305,2.64555457022697,0,2808,3.72399908116692,2.58663395761424,38.6602826834587,5.28473426216233,1.32621049899107,4.73769836082553,0,4379.4,4.39910469435876,2.18967793465409,45.668816595075,4.47191437423952,1.00449940502324,6.25504134274151,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1312.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.36522377876468,2.6564866139056,0,2813.4,3.72086311810422,2.58881398635766,38.6277270313636,5.28920095409508,1.32255033699588,4.75080995514437,0,4384.8,4.39365173770564,2.19239554168686,45.6122073314647,4.47747578112452,1.0020187323722,6.2705267917543,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1317.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.35553023868778,2.66741865758422,0,2818.8,3.71775300164882,2.59097967971474,38.5954397029504,5.2936383059704,1.31891336797532,4.76391054920082,0,4390.2,4.38823900635256,2.19509978092034,45.5560156623373,4.4830098736334,0.999553324757998,6.28599310467084,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1323,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.34591582955028,2.67835070126284,0,2824.2,3.71466842729155,2.59313116904325,38.5634175369908,5.29804658632919,1.31529935106988,4.77700023349725,0,4395.6,4.3828660567965,2.19779075076531,45.5002369835155,4.48851685259275,0.99710302502423,6.30144042239457,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1328.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.33637958634072,2.68928274494147,0,2829.6,3.71160909526084,2.59526858412163,38.5316574214398,5.30242606048709,1.31170804893301,4.79007909747185,0,4401,4.37753245214872,2.20046854860948,45.4448667594873,4.493996916743,0.994667678288734,6.31686888427844,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1333.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.32692055967537,2.70021478862009,0,2835,3.70857471043052,2.597392053173,38.5001562924777,5.30677699058346,1.30813922766509,4.80314722951511,0,4406.4,4.37223776200977,2.20313327083173,45.3899005221086,4.4994502627675,0.992247131901272,6.33227862814801,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1339.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.31753781548314,2.71114683229871,0,2840.4,3.70556498222969,2.59950170288864,38.468911133575,5.31109963562935,1.30459265674894,4.81620471698603,0,4411.8,4.36698156234741,2.2057850128162,45.3353338693361,4.5048770853212,0.989841235402197,6.34766979032408,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1344.6,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.30823043469806,2.72207887597734,0,2845.8,3.70257962455479,2.60159765845113,38.4379189745794,5.31539425155463,1.30106810898685,4.82925164622806,0,4417.2,4.36176343537733,2.20842386896603,45.281162463988,4.51027757705873,0.987449840482054,6.3630425056449,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1350,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.29899751295927,2.73301091965596,0,2851.2,3.69961835568364,2.60368004355698,38.4071768908235,5.31966109125425,1.29756536043899,4.84228810258459,0,4422.6,4.3565829694465,2.21104993271697,45.2273820325344,4.51565192866201,0.985072800942092,6.37839690748801,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1355.4,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.289838160318,2.74394296333459,0,2856.6,3.69668089819151,2.60574898043892,38.3766820022532,5.32390040463364,1.2940841903632,4.85531417041432,0,4428,4.35143975891923,2.21366329655062,45.1739883639134,4.52100032886739,0.982709972655652,6.39373312779157,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360.8,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.28075150095166,2.75487500701321,0,2862,3.69376697886915,2.6078045898877,38.3464314725768,5.32811243865324,1.29062438115624,4.86832993310621,0,4433.4,4.34633340406577,2.21626405200755,45.120977308375,4.5263229644923,0.980361213530422,6.40905129707542,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1366.2,3.10364664249502,3.10364664249502,32.2201627694351,6.34501303005411,2.27173667288465,2.76580705069183,0,2867.4,3.69087632864259,2.60984699127354,38.3164225084332,5.33229743737229,1.28718571829622,4.8813354730942,0,4438.8,4.34126351095343,2.21885228970011,45.0683447763508,4.53162002046141,0.978026383471532,6.42435154446166,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
