A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity (m/ms),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m),A3 f (kHz),A3 Phase velocity (m/ms),A3 Energy velocity (m/ms),A3 Propagation time (micsec),A3 Coincidence angle (deg),A3 Wavelength (mm),A3 Wavenumber (rad/mm),A3 Attenuation (Np/m),A4 f (kHz),A4 Phase velocity (m/ms),A4 Energy velocity (m/ms),A4 Propagation time (micsec),A4 Coincidence angle (deg),A4 Wavelength (mm),A4 Wavenumber (rad/mm),A4 Attenuation (Np/m)
2338.2,2.86104851335203,2.97099648212522,33.6587406284869,6.88553018023643,1.22361154450091,5.13495098621547,0,3099.6,3.47324818340725,2.54943021892845,39.2244507253197,5.6674720066311,1.1205472265477,5.60724720772143,0,4514.4,4.27139941949374,2.20873282230861,45.2748286211812,4.60589912373876,0.946172120213923,6.64063670123677,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2343.6,2.8612921092639,2.97063556921198,33.6628299466996,6.88494114307712,1.22089610396992,5.14637182209766,0,3105,3.47106479653976,2.55194886326108,39.1857381782376,5.6710486725743,1.11789526458608,5.62054917506612,0,4519.8,4.2666410325567,2.20965366243666,45.2559610132416,4.6110469817849,0.943988900516992,6.65599489966301,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2349,2.86153385836008,2.970275861958,33.6669065930059,6.88435667155871,1.2181923620094,5.15779404232638,0,3110.4,3.46889977954474,2.55445505908081,39.1472927443021,5.67459971403036,1.1152584167775,5.6338380528296,0,4525.2,4.26190868851155,2.21059551033974,45.2366792261473,4.61617810335244,0.941816646449118,6.6713466266165,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2354.4,2.86177377406579,2.96991736052107,33.6709705560477,6.88377673092627,1.21550024382679,5.16921764441452,0,3115.8,3.46675293179862,2.55694883899894,39.109112577767,5.67812535571694,1.11263654014976,5.64711393204278,0,4530.6,4.25720228391908,2.21155785881004,45.2169947087917,4.62129245054346,0.939655295969426,6.68669174124893,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2359.8,2.8620118708572,2.96956006135007,33.6750218665509,6.88320128392536,1.21281967575947,5.18064262376437,0,3121.2,3.4646240562139,2.55943023375124,39.0711958784024,5.68162581872212,1.11002949385297,5.6603769016716,0,4536,4.25252171017575,2.21254021651401,45.1969185706174,4.62638999203685,0.937504786193947,6.7020301119612,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2365.2,2.86224816365969,2.96920395910721,33.679060575572,6.88263029225774,1.21015058500748,5.19206897473901,0,3126.6,3.46251295810393,2.56189927590403,39.0335408345484,5.68510132231901,1.1074371387782,5.67362705039096,0,4541.4,4.24786686066228,2.21354209398508,45.1764618670379,4.63147069534244,0.93536505497474,6.71736160524969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2370.6,2.86248266557818,2.96884905384457,33.6830866731008,6.8820637220649,1.20749289866624,5.20349669477959,0,3132,3.46041944462215,2.56435600163047,38.9961455961723,5.6885520848473,1.10485933736339,5.68686446744761,0,4546.8,4.24323762487971,2.21456301519917,45.155635361772,4.63653453320196,0.933236039605812,6.73268609497071,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2376,2.86271539186324,2.96849533847583,33.6871002301606,6.88150153434409,1.20484654539699,5.21492577721533,0,3137.4,3.45834332579602,2.56680044695823,38.9590083321453,5.69197832196858,1.10229595390961,5.7000892409107,0,4552.2,4.23863389201704,2.21560251057236,45.1344496690279,4.6415814797229,0.931117677610174,6.74800345677695,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2381.4,2.86294635485012,2.96814281475905,33.6911012174857,6.88094369717459,1.20221145328383,5.22635622046114,0,3142.8,3.45628441499774,2.56923264592805,38.9221272579146,5.69538024584105,1.09974685471482,5.7133014568238,0,4557.6,4.23405554923606,2.216660120383,45.1129151828299,4.64661151227158,0.929009906362134,6.7633135708785,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2386.8,2.86317556900012,2.96779147739011,33.6950896859979,6.88039017353825,1.19958755195246,5.23778801885118,0,3148.2,3.4542425268172,2.57165263783882,38.885500525467,5.69875806858914,1.09721190738111,5.7265012026498,0,4563,4.22950248229591,2.21773539356534,45.0910421009402,4.65162461081149,0.926912663225051,6.77861632110862,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2392.2,2.86340304755533,2.96744132456018,33.6990656470087,6.87984092939973,1.1969747711543,5.24922116873056,0,3153.6,3.4522174785996,2.57406046172733,38.8491263071943,5.70211199972551,1.0946909812911,5.73968856468435,0,4568.4,4.22497457616119,2.21882788651232,45.0688404485423,4.65662075725065,0.924825885684526,6.79391159399586,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2397.6,2.86362880474225,2.9670923510187,33.7030291509689,6.87929592838423,1.19437304168429,5.26065566443053,0,3159,3.45020909090559,2.57645615456043,38.8130028228876,5.70544224534337,1.0921839477384,5.75286362722167,0,4573.8,4.22047171446049,2.21993716417245,45.0463200553148,4.66159993605279,0.922749511229282,6.80919927967142,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2403,2.86385285304854,2.96674455664334,33.7069801901458,6.87875513835176,1.19178229423576,5.27209150326295,0,3164.4,3.44821718543747,2.57883975836392,38.7771282320553,5.70874901151281,1.08969067925593,5.76602647594444,0,4579.2,4.21599377952383,2.22106279999416,45.0234905560811,4.66656213421374,0.920683477359328,6.8244792718566,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2408.4,2.86407520540963,2.96639793956115,33.7109187767283,6.87821852611654,1.1892024603096,5.28352868151974,0,3169.8,3.44624158678909,2.58121131391204,38.7415007291448,5.71203250134294,1.08721105015745,5.77917719496104,0,4584.6,4.21154065298019,2.22220437473238,45.000361414572,4.67150734061446,0.918627721716221,6.83975146693925,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2413.8,2.86429587625347,2.966052492885,33.7148449799459,6.87768605492698,1.18663347263795,5.29496719253313,0,3175.2,3.44428212288748,2.58357085896936,38.7061185695105,5.71529291420243,1.08474493666146,5.79231586599283,0,4590,4.20711221522425,2.2233614775315,44.9769419010649,4.67643554662523,0.916582181966067,6.85501576487355,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2419.2,2.86451487724413,2.96570821806966,33.7187587742832,6.87715769473603,1.1840752634111,5.30640703453167,0,3180.6,3.44233862075528,2.58591844319327,38.6709798459511,5.71853045273475,1.08229221554275,5.80544257544038,0,4595.4,4.20270834545263,2.22453370586498,44.9532410933358,4.68134674608134,0.914546795807248,6.87027206916577,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2424.6,2.86473222206193,2.96536510992079,33.7226602098489,6.87663341066582,1.18152776625502,5.31784820181993,0,3186,3.44041091339141,2.58825410353026,38.6360828573998,5.72174531136928,1.07985276628732,5.81855740276707,0,4600.8,4.19832892280211,2.22572066321997,44.9292679231945,4.68624093402538,0.912521501217639,6.88552028505138,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2430,2.86494792271332,2.96502316816496,33.7265492808576,6.87611317191039,1.17899091469684,5.32929069160402,0,3191.4,3.43849883382588,2.59057788519701,38.6014257943822,5.72493768618114,1.07742646920658,5.83166043043897,0,4606.2,4.19397382471596,2.2269219624237,44.9050311090218,4.69111810854071,0.910506236098294,6.9007603221965,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2435.4,2.86516199266462,2.9646823876419,33.7304260371512,6.87559694417587,1.17646464345267,5.34073449818247,0,3196.8,3.43660221707163,2.59288983461865,38.5670068449736,5.72810777161151,1.07501320604092,5.84475174060363,0,4611.6,4.18964292862651,2.22813722220835,44.880539224998,4.69597826888229,0.908500938638761,6.91599209197725,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2440.8,2.86537444424393,2.96434276643835,33.7342904916998,6.87508469594646,1.17394888735002,5.35217961777088,0,3202.2,3.43472090199766,2.59518999253973,38.5328242970515,5.73125575729803,1.07261286053265,5.85783141184732,0,4617,4.18533611033913,2.22936607051676,44.8558006343124,4.70082141729712,0.906505546965373,6.93121551016785,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2446.2,2.86558528968618,2.96400430261849,33.7381426577745,6.874576395963,1.17144358175381,5.36362604656794,0,3207.6,3.43285472747444,2.59747840772613,38.4988763342758,5.73438183448517,1.07022531720739,5.87089952569492,0,4622.4,4.18105324569574,2.2306081410838,44.8308235580151,4.70564755716757,0.9045199995015,6.94643049423161,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2451.6,2.86579454113377,2.96366699422518,33.7419825489348,6.87407201322069,1.16894866256068,5.37507378075588,0,3213,3.43100353614753,2.59975512325147,38.4651612398523,5.737486189678,1.06785046254203,5.88395616013727,0,4627.8,4.17679420951234,2.23186307561042,44.8056160311939,4.71045669421276,0.902544234736233,6.96163696510214,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2457,2.86600221138569,2.96333083695061,33.7458102055537,6.87357151516351,1.16646406649804,5.38652281509448,0,3218.4,3.42916717157215,2.60202018668512,38.4316772451318,5.7405690094067,1.06548818405796,5.89700139446856,0,4633.2,4.17255887721171,2.23313052037162,44.7801859711087,4.71524883465189,0.900578191576385,6.97683484449186,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2462.4,2.86620831239012,2.96299582883908,33.7496256412823,6.87307487131693,1.16398973050281,5.3979731457471,0,3223.8,3.42734547913864,2.60427364663849,38.3984225809284,5.74363047864834,1.06313837059949,5.91003530766797,0,4638.6,4.16834712270016,2.23441013059582,44.7545410892558,4.72002398760749,0.898621808886337,6.99202405844829,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2467.8,2.86641285502224,2.96266197097174,33.7534288352175,6.87258205382156,1.16152559162908,5.40942477071659,0,3229.2,3.42553830696069,2.60651554939546,38.3653955270642,5.74667077930145,1.06080091259776,5.92305797681951,0,4644,4.16415881893933,2.23570156928413,44.7286889153189,4.72478216447317,0.896675025611398,7.00720453644328,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2473.2,2.86661585301589,2.96232925524311,33.7572198711562,6.87209302796006,1.15907158863654,5.42087768243094,0,3234.6,3.4237455058229,2.60874593893759,38.3325944115221,5.74969009023678,1.05847570204133,5.93606947713782,0,4649.4,4.15999383902684,2.23700450494334,44.7026368427152,4.72952337769329,0.894737781009773,7.02237620958464,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2478.6,2.86681731706769,2.96199768270247,33.760998728656,6.87160776636199,1.15662765959319,5.43233187886022,0,3240,3.4219669264364,2.61096486685123,38.300017464654,5.75268859188957,1.05616263161617,5.94906988667536,0,4654.8,4.15585205672601,2.23831861043949,44.6763921515022,4.73424764015677,0.892810014764547,7.03753900972604,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2484,2.86701725972943,2.96166724834572,33.7647654563004,6.87112623721667,1.15419374385243,5.44378735428575,0,3245.4,3.42020242214545,2.61317238233595,38.2676629662712,5.75566646167721,1.05386159553382,5.96205928160514,0,4660.2,4.1517333438704,2.23964356841647,44.6499619002789,4.73895496815907,0.890891666424274,7.05269287386881,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2489.4,2.86721569153677,2.96133795314064,33.7685200346503,6.87064841359743,1.15176978048396,5.45524410662995,0,3250.8,3.41845184887666,2.61536853223146,38.2355292447749,5.75862387404911,1.05157248950309,5.97503773624643,0,4665.6,4.14763757299584,2.24097906576056,44.6233530370179,4.74364537840683,0.888982675967902,7.06783773973842,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2494.8,2.86741262390636,2.961009795034,33.7722624787372,6.87017426648295,1.14935570943818,5.46670213197175,0,3256.2,3.4167150633365,2.61755336752622,38.2036145816989,5.76156100350179,1.04929521016415,5.98800532616237,0,4671,4.14356461579866,2.24232479681508,44.5965723351213,4.74831888978077,0.887082983472202,7.08297354841153,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2500.2,2.86760807004672,2.96068276614744,33.775992870092,6.86970376256598,1.14695147190094,5.47816142278971,0,3261.6,3.41499192562655,2.61972693359118,38.1719173543473,5.76447802013031,1.04702965588256,6.000962123545,0,4676.4,4.13951434418573,2.24368046114327,44.5696264382696,4.75297552213643,0.885192529335757,7.09810024254775,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2505.6,2.86780203931035,2.96035687026732,33.7797111572464,6.86923687784942,1.14455700802616,5.48962197873849,0,3267,3.41328229571674,2.62188928309284,38.1404358470995,5.76737509556649,1.04477572565557,6.01390820334867,0,4681.8,4.13548663028184,2.24504576347571,44.5425218616404,4.75761529629302,0.883311254278662,7.11321776638136,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2511,2.8679945437821,2.96003210244526,33.7834173884096,6.86877358178473,1.14217225957073,5.5010837940864,0,3272.4,3.41158603690334,2.62404046308338,38.1091684396113,5.77025239709975,1.04253332016359,6.02684363718337,0,4687.2,4.13148134492434,2.24642041688555,44.5152649291893,4.76223823576972,0.881439099019529,7.12832606832248,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2516.4,2.86818559452359,2.95970846062985,33.7871115787935,6.8683138463127,1.13979716838483,5.5125468648806,0,3277.8,3.40990301233767,2.62618052777625,38.078113420739,5.77311009353421,1.04030234069732,6.03976849938447,0,4692.6,4.12749836021059,2.24780413734178,44.487861882067,4.76684436385072,0.879576004818349,7.14342509659207,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2521.8,2.86837520251291,2.95938594275905,33.7907937437756,6.86785764360071,1.13743167678361,5.52401118715715,0,3283.2,3.40823308843026,2.62830952577617,38.0472691740782,5.77594834939001,1.03808269018953,6.0526828609698,0,4698,4.12353754624165,2.24919665062829,44.4603187418344,4.77143370734723,0.877721912780259,7.15851480485096,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2527.2,2.86856337954938,2.9590645439734,33.7944639307262,6.86740494386594,1.1350757279002,5.53547675519676,0,3288.6,3.40657613394229,2.63042750330658,38.0166341304958,5.77876732641131,1.03587427292535,6.06558679118041,0,4703.4,4.11959877663245,2.25059768051636,44.432641544826,4.77600629021602,0.875876765027948,7.17359514266724,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2532.6,2.86875013463765,2.95874426776893,33.798122091642,6.86695572407331,1.13272926424925,5.54694356850042,0,3294,3.40493201662221,2.63253451672185,37.9862065871502,5.78156718926629,1.03367699351008,6.07848036342922,0,4708.8,4.11568191981833,2.25200696738081,44.4048359745105,4.7805621436409,0.874040502849628,7.18866607061637,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2538,2.86893548030363,2.95842510652475,33.8017683055257,6.86650995274166,1.13039223022208,5.55841161960676,0,3299.4,3.40330060738043,2.63463061678005,37.9559849350784,5.78434809842518,1.03149075813191,6.09136364785157,0,4714.2,4.11178684996832,2.25342424471965,44.3769078256461,4.78510129335931,0.872213069018778,7.20372754130827,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2543.4,2.86911942630029,2.95810706090957,33.8054025567457,6.86606760508394,1.128064569592,5.56988090624291,0,3304.8,3.40168178021922,2.63671584873297,37.9259676570964,5.78711021024336,1.02931547452772,6.10423671135662,0,4719.6,4.10791343711971,2.25484926034449,44.3488625863719,4.78962377112745,0.870394405695337,7.2187795165803,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2548.8,2.86930198319747,2.95779012881829,33.8090248613928,6.86562865437174,1.12574622692933,5.58135142439526,0,3310.2,3.40007540811157,2.63879026776976,37.8961531052324,5.78985368396755,1.02715105072551,6.11709962496907,0,4725,4.10406155309993,2.25628176359603,44.3207056908625,4.794129607831,0.868584455682524,7.23382195717782,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2554.2,2.86948316235569,2.95747430546487,33.8126352662535,6.8651930719992,1.12343714758268,5.59282316834476,0,3315.6,3.3984813662759,2.64085392659654,37.8665396797911,5.79257867613331,1.02499739602965,6.12995245794542,0,4730.4,4.10023106860672,2.25772151162245,44.292442396112,4.79861883688939,0.866783161805919,7.2488548278773,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2559.6,2.86966297330869,2.95715959142954,33.8162337568188,6.86476083377556,1.12113727664818,5.60429613576329,0,3321,3.39689953293135,2.64290687242998,37.8371258719595,5.79528533924386,1.02285442123799,6.14279527635505,0,4735.8,4.09642185804044,2.25916825882786,44.2640779894295,4.80309148858788,0.864990467933704,7.26387808895618,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2565,2.86984142638869,2.95684598458849,33.8198203495259,6.86433191361253,1.11884655999559,5.61577032261184,0,3326.4,3.39532978606356,2.64494915917473,37.8079100889795,5.79797382727825,1.02072203765739,6.15562814887371,0,4741.2,4.09263379085218,2.26062177567659,44.2356174199333,4.80754760022278,0.863206317145909,7.27889171149048,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2570.4,2.87001853184991,2.95653348281285,33.8233950609144,6.86390628563159,1.1165649439192,5.62724572484364,0,3331.8,3.39377200581424,2.64698083826532,37.7788907854484,5.80064429158513,1.01860015781687,6.16845114244448,0,4746.6,4.08886674020064,2.26208182980127,44.2070656695852,4.81198720594239,0.861430653562685,7.29389566205211,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2575.8,2.87019430071362,2.95622208138191,33.8269579372245,6.86348392213307,1.11429237546146,5.63872233674538,0,3337.2,3.3922260744403,2.64900195869855,37.7500664624385,5.80329688092658,1.01648869544537,6.18126432230179,0,4752,4.08512057911072,2.26354819432005,44.1784275903342,4.81641034124482,0.859663421530034,7.30888990949125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2581.2,2.87036874222887,2.95591178076826,33.8305089653282,6.86306479969774,1.11202880142138,5.65020015592088,0,3342.6,3.39069187395161,2.65101257598824,37.7214355396719,5.80593174551097,1.01438756475546,6.19406775623699,0,4757.4,4.08139517861342,2.26502065190993,44.1497078252585,4.8208170451804,0.857904565227523,7.3238744282859,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2586.6,2.87054186641934,2.95560257883035,33.8340481620415,6.86264889306572,1.10977416934174,5.66167917830206,0,3348,3.38916928998281,2.65301273723701,37.6929965681753,5.80854903032721,1.01229668159582,6.20686150751234,0,4762.8,4.07769041433088,2.26649898027476,44.1209110925245,4.82520735256092,0.856154030051834,7.3388491867511,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2592,2.87071368405857,2.95529447089944,33.8375755731594,6.86223617519709,1.10752842749173,5.67315939818303,0,3353.4,3.38765820789558,2.65500249599477,37.6647480184504,5.81114888181686,1.01021596227578,6.21964564193291,0,4768.2,4.07400615711316,2.26798297273512,44.0920417843362,4.82958130503467,0.854411760646189,7.35381416382615,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2597.4,2.87088420336838,2.95498745987734,33.8410911578457,6.86182662520172,1.10529152358835,5.6846408147428,0,3358.8,3.38615851432273,2.6569819062703,37.6366883658509,5.81373144520731,1.0081453240213,6.23242022500999,0,4773.6,4.07034228145695,2.26947241962828,44.063104329939,4.83393894111428,0.852677702668206,7.36876933396779,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2602.8,2.87105343578572,2.95468153860567,33.8445949904945,6.86142021448729,1.10306340701772,5.69612342065361,0,3364.2,3.3846700994052,2.65895101377426,37.6088162143516,5.81629686063598,1.0060846856326,6.24518531780341,0,4779,4.06669866085187,2.27096711853953,44.0341029967491,4.83828030168565,0.850951801810394,7.38371467551059,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2608.2,2.87122139021568,2.95437670743678,33.8480870595409,6.86101692056251,1.1008440266144,5.70760721344264,0,3369.6,3.38319285149243,2.66090987633687,37.5811300071781,5.81884527226165,1.00403396589875,6.25794098664308,0,4784.4,4.06307517055168,2.27246686811445,44.005042011008,4.84260542670622,0.849234004379166,7.39865016565478,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2613.6,2.87138807550832,2.95407296665853,33.8515673541788,6.86061672108695,1.09863333161476,5.71909219060799,0,3375,3.38172666239498,2.66285854350047,37.5536283157364,5.82137681919645,1.00199308515407,6.27068729342926,0,4789.8,4.05947168391955,2.27397147615586,43.9759254012498,4.8469143595584,0.847524256528361,7.41357578710118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2619,2.87155350284345,2.95377030922956,33.855035947627,6.86021958814615,1.09643127256337,5.73057834486061,0,3380.4,3.38027142510056,2.66479706525997,37.5263097155371,5.82389163942039,0.999961964590154,6.28342429979807,0,4795.2,4.05588807699275,2.27548074940947,43.9467571966724,4.85120714159496,0.845822505212035,7.42849151974797,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2624.4,2.87171768013711,2.95346873783903,33.8584928016429,6.85982550168029,1.09423779916823,5.74206567526333,0,3385.8,3.37882703375988,2.66672549204245,37.4991727864009,5.82638986978901,0.997940526244869,6.29615206712014,0,4800.6,4.05232422395086,2.27699450364689,43.9175412324612,4.85548381755175,0.844128697235941,7.44339734895115,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2629.8,2.87188061761801,2.95316824790598,33.8619379613429,6.85943443609626,1.09205286242984,5.75355417612234,0,3391.2,3.37739338222635,2.66864388035915,37.4722160330144,5.82887164854591,0.995928692564976,6.308870659201,0,4806,4.04878000162993,2.27851255351632,43.8882813463874,4.85974443013399,0.842442780197654,7.45829325726481,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2635.2,2.8720423246488,2.95286883727255,33.8653714441195,6.85904636789861,1.08987641342168,5.76504384332299,0,3396.6,3.37597036839209,2.67055227575336,37.4454381245131,5.83133710780164,0.99392638767947,6.32158013416768,0,4811.4,4.04525528681494,2.28003471855567,43.8589812629462,4.86398902324958,0.840764701919387,7.47317922937971,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2640.6,2.87220280975038,2.95257050612444,33.8687932405247,6.85866127562994,1.08770840329864,5.77653467429773,0,3402,3.37455788838878,2.67245073544396,37.4188375762099,5.83378638355653,0.991933535681593,6.33428055526138,0,4816.8,4.04174995448849,2.28156082712735,43.8296445183569,4.86821764412219,0.839094410083144,7.48805525537585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2646,2.87236208292141,2.95227324993915,33.8722033951502,6.85827913430444,1.08554878417287,5.78802666336828,0,3407.4,3.37315584231678,2.67433930576327,37.3924130660972,5.83621960575921,0.989950062310493,6.3469719800966,0,4822.2,4.03826388227041,2.28309070636609,43.8002746545127,4.87243033793839,0.837431853152173,7.50292132252802,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2651.4,2.87252015255454,2.9519770688647,33.8756018990551,6.85789992280758,1.08339750794091,5.79951980794316,0,3412.8,3.37176412993588,2.67621803901085,37.3661631983322,5.83863690575843,0.98797589367554,6.35965446869804,0,4827.6,4.03479694862707,2.28462418615161,43.7708751426849,4.87662714998737,0.835776979995664,7.51777741857904,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
